試合日,チーム,相手チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2015-03-22,岡山シーガルズ,埼玉上尾メディックス,1,L,吉田みなみ,2,nan,nan,〇,〇,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2015-03-22,岡山シーガルズ,埼玉上尾メディックス,2,,山口舞,4,■,■,■,■,nan,17,7,1,41.2,35.3,1.75,0,0,0,-,1,0.25,14,0,0,0,0.0,0,0,0,-,8
2015-03-22,岡山シーガルズ,埼玉上尾メディックス,3,,今野加奈子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2015-03-22,岡山シーガルズ,埼玉上尾メディックス,4,,関李香,2,nan,□,nan,□,nan,2,1,0,50.0,50.0,0.50,0,0,0,-,0,-,1,0,0,1,25.0,0,0,0,-,1
2015-03-22,岡山シーガルズ,埼玉上尾メディックス,5,,宇賀神みずき,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2015-03-22,岡山シーガルズ,埼玉上尾メディックス,6,,浅津ゆうこ,4,■,■,■,■,nan,36,11,1,30.6,27.8,2.75,4,2,0,50.0,2,0.50,15,0,0,4,6.7,16,11,0,68.8,13
2015-03-22,岡山シーガルズ,埼玉上尾メディックス,7,,佐々木萌,4,■,■,■,■,nan,46,13,2,28.3,23.9,3.25,2,0,0,0.0,2,0.50,18,0,0,5,6.9,21,16,0,76.2,15
2015-03-22,岡山シーガルズ,埼玉上尾メディックス,8,,川畑愛希,4,■,■,■,■,nan,56,19,4,33.9,26.8,4.75,0,0,0,-,0,-,13,0,0,5,9.6,13,7,0,53.8,19
2015-03-22,岡山シーガルズ,埼玉上尾メディックス,14,,宮下遥,4,■,■,■,■,nan,1,0,0,0.0,0.0,-,0,0,0,-,0,-,15,0,0,3,5.0,0,0,0,-,0
2015-03-22,岡山シーガルズ,埼玉上尾メディックス,15,,熊谷桜子,2,nan,nan,□,□,nan,1,1,0,100.0,100.0,0.50,0,0,0,-,0,-,4,0,0,2,12.5,0,0,0,-,1
2015-03-22,岡山シーガルズ,埼玉上尾メディックス,18,,金田修佳,1,nan,nan,□,nan,nan,2,0,0,0.0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2015-03-22,岡山シーガルズ,埼玉上尾メディックス,20,L,丸山亜季,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,15,12,0,80.0,0
2015-03-22,岡山シーガルズ,埼玉上尾メディックス,28,,川島亜依美,4,■,■,■,■,nan,22,9,1,40.9,36.4,2.25,0,0,0,-,4,1.00,15,0,0,4,6.7,1,0,0,0.0,13
2015-03-22,岡山シーガルズ,埼玉上尾メディックス,55,,泉夏子,2,nan,□,□,nan,nan,4,2,0,50.0,50.0,1.00,0,0,0,-,0,-,3,0,0,1,8.3,5,4,0,80.0,2
2015-03-22,岡山シーガルズ,埼玉上尾メディックス,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,187,63,9,33.7,28.9,15.75,6,2,0,33.3,9,2.25,98,0,0,25,6.4,71,50,0,70.4,72
