月,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
11,2,,尾松航洋,16,0,0,0,0,0,0,0,0,,,0.0,0,0,0,,0,0.0,24,0,5,10,5.208333333333333,0,0,0,
12,2,,尾松航洋,18,0,0,0,0,0,0,0,0,,,0.0,0,0,0,,0,0.0,25,2,4,4,8.0,0,0,0,
01,2,,尾松航洋,12,0,0,0,0,0,1,0,1,0.0,-100.0,0.08333333333333333,0,0,0,,0,0.0,13,0,4,2,-3.8461538461538463,0,0,0,
11,2,,尾松航洋,24,0,0,0,0,0,0,0,0,,,0.0,0,0,0,,0,0.0,34,0,8,8,0.0,0,0,0,
