試合日,チーム,相手チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2000-02-12,オレンジアタッカーズ,東洋紡オーキス,3,,橋本由紀子,4,■,■,■,■,nan,24,7,1,29.2,25.0,1.75,0,0,0,-,1,0.25,17,0,1,2,2.9,19,16,0,84.2,8
2000-02-12,オレンジアタッカーズ,東洋紡オーキス,4,,先野久美子,4,■,■,■,■,nan,24,15,0,62.5,62.5,3.75,0,0,0,-,5,1.25,13,0,0,5,9.6,5,4,0,80.0,20
2000-02-12,オレンジアタッカーズ,東洋紡オーキス,5,,関井陽子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2000-02-12,オレンジアタッカーズ,東洋紡オーキス,8,,大村加奈子,4,■,■,■,■,nan,34,12,2,35.3,29.4,3.00,2,2,0,100.0,1,0.25,16,0,3,2,3.1,0,0,0,-,13
2000-02-12,オレンジアタッカーズ,東洋紡オーキス,9,L,高橋幸子,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,25,21,0,84.0,0
2000-02-12,オレンジアタッカーズ,東洋紡オーキス,10,,鶴田桂子,4,■,■,■,■,nan,2,2,0,100.0,100.0,0.50,0,0,0,-,0,-,10,0,1,0,0.0,0,0,0,-,2
2000-02-12,オレンジアタッカーズ,東洋紡オーキス,11,,満永ひとみ,4,■,■,■,■,nan,15,7,0,46.7,46.7,1.75,2,1,0,50.0,0,-,13,0,0,2,3.8,25,21,0,84.0,7
2000-02-12,オレンジアタッカーズ,東洋紡オーキス,12,,池上亜紀,3,□,□,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2000-02-12,オレンジアタッカーズ,東洋紡オーキス,14,,酒井千恵,3,□,□,nan,□,nan,7,3,1,42.9,28.6,1.00,0,0,0,-,0,-,0,0,0,0,-,2,2,0,100.0,3
2000-02-12,オレンジアタッカーズ,東洋紡オーキス,15,,黒坂光紀,4,■,■,■,■,nan,19,6,4,31.6,10.5,1.50,0,0,0,-,3,0.75,18,0,2,3,4.2,9,8,0,88.9,9
2000-02-12,オレンジアタッカーズ,東洋紡オーキス,16,,黒澤由布子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2000-02-12,オレンジアタッカーズ,東洋紡オーキス,18,,植木真理恵,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2000-02-12,オレンジアタッカーズ,東洋紡オーキス,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,125,52,8,41.6,35.2,13.00,4,3,0,75.0,10,2.50,87,0,7,14,4.0,85,72,0,84.7,62
