試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点,被アタック打数,被アタック得点,被アタック失点,被アタック決定率,被ブロック得点,被ブロックセット平均,被サーブ効果率,被サーブレシーブ成功率
2000-01-10,オレンジアタッカーズ,JTマーヴェラス,2,3,0,3,,橋本由紀子,5,■,■,■,■,■,47,20,2,42.6,38.3,4.00,1,0,0,0.0,1,0.20,17,0,3,4,5.9,30,27,0,90.0,21,,,,,,,,
2000-01-10,オレンジアタッカーズ,JTマーヴェラス,2,3,0,4,,先野久美子,5,■,■,■,■,■,29,13,1,44.8,41.4,2.60,0,0,0,-,2,0.40,21,0,1,1,1.2,3,2,0,66.7,15,,,,,,,,
2000-01-10,オレンジアタッカーズ,JTマーヴェラス,2,3,0,5,,関井陽子,5,■,■,■,■,■,27,17,0,63.0,63.0,3.40,0,0,0,-,7,1.40,23,0,3,6,6.5,33,25,0,75.8,24,,,,,,,,
2000-01-10,オレンジアタッカーズ,JTマーヴェラス,2,3,0,8,,大村加奈子,5,■,■,■,■,■,49,16,7,32.7,18.4,3.20,2,2,0,100.0,3,0.60,19,1,0,0,4.2,2,2,0,100.0,20,,,,,,,,
2000-01-10,オレンジアタッカーズ,JTマーヴェラス,2,3,0,9,L,高橋幸子,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,22,16,0,72.7,0,,,,,,,,
2000-01-10,オレンジアタッカーズ,JTマーヴェラス,2,3,0,10,,鶴田桂子,5,■,■,■,■,■,3,0,0,0.0,0.0,-,0,0,0,-,0,-,18,1,1,2,7.2,0,0,0,-,1,,,,,,,,
2000-01-10,オレンジアタッカーズ,JTマーヴェラス,2,3,0,11,,満永ひとみ,5,■,■,■,■,■,42,18,2,42.9,38.1,3.60,8,4,0,50.0,0,-,22,1,3,8,12.7,24,15,0,62.5,19,,,,,,,,
2000-01-10,オレンジアタッカーズ,JTマーヴェラス,2,3,0,12,,池上亜紀,1,nan,□,nan,nan,nan,1,1,0,100.0,100.0,1.00,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,1,,,,,,,,
2000-01-10,オレンジアタッカーズ,JTマーヴェラス,2,3,0,14,,酒井千恵,2,□,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2000-01-10,オレンジアタッカーズ,JTマーヴェラス,2,3,0,15,,黒坂光紀,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2000-01-10,オレンジアタッカーズ,JTマーヴェラス,2,3,0,16,,黒澤由布子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2000-01-10,オレンジアタッカーズ,JTマーヴェラス,2,3,0,18,,植木真理恵,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2000-01-10,オレンジアタッカーズ,JTマーヴェラス,2,3,0,チーム合計,チーム合計,チーム合計,5,nan,nan,nan,nan,nan,198,85,12,42.9,36.9,17.00,11,6,0,54.5,13,2.60,121,3,11,21,6.3,114,87,0,76.3,101,200,82,10,41.0,7,1.40,7.0,78.2
