試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点,被アタック打数,被アタック得点,被アタック失点,被アタック決定率,被ブロック得点,被ブロックセット平均,被サーブ効果率,被サーブレシーブ成功率
2000-02-25,オレンジアタッカーズ,NECレッドロケッツ,1,3,0,3,,橋本由紀子,4,■,■,■,■,nan,35,15,1,42.9,40.0,3.75,0,0,0,-,1,0.25,13,0,0,3,5.8,29,25,0,86.2,16,,,,,,,,
2000-02-25,オレンジアタッカーズ,NECレッドロケッツ,1,3,0,4,,先野久美子,4,■,■,■,■,nan,22,10,0,45.5,45.5,2.50,0,0,0,-,2,0.50,15,0,2,4,6.7,3,2,0,66.7,12,,,,,,,,
2000-02-25,オレンジアタッカーズ,NECレッドロケッツ,1,3,0,5,,関井陽子,4,■,■,■,■,nan,30,8,4,26.7,13.3,2.00,0,0,0,-,3,0.75,16,1,1,4,12.5,8,7,0,87.5,12,,,,,,,,
2000-02-25,オレンジアタッカーズ,NECレッドロケッツ,1,3,0,8,,大村加奈子,4,■,■,■,■,nan,32,11,2,34.4,28.1,2.75,0,0,0,-,0,-,14,1,1,0,7.1,0,0,0,-,12,,,,,,,,
2000-02-25,オレンジアタッカーズ,NECレッドロケッツ,1,3,0,9,L,高橋幸子,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,20,12,0,60.0,0,,,,,,,,
2000-02-25,オレンジアタッカーズ,NECレッドロケッツ,1,3,0,10,,鶴田桂子,4,■,■,■,■,nan,8,3,0,37.5,37.5,0.75,0,0,0,-,2,0.50,16,0,0,2,3.1,0,0,0,-,5,,,,,,,,
2000-02-25,オレンジアタッカーズ,NECレッドロケッツ,1,3,0,11,,満永ひとみ,4,■,■,■,■,nan,27,11,6,40.7,18.5,2.75,5,1,2,20.0,3,0.75,16,0,3,1,1.6,35,24,0,68.6,14,,,,,,,,
2000-02-25,オレンジアタッカーズ,NECレッドロケッツ,1,3,0,12,,池上亜紀,3,nan,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2000-02-25,オレンジアタッカーズ,NECレッドロケッツ,1,3,0,14,,酒井千恵,3,nan,□,□,□,nan,5,3,0,60.0,60.0,1.00,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,3,,,,,,,,
2000-02-25,オレンジアタッカーズ,NECレッドロケッツ,1,3,0,15,,黒坂光紀,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2000-02-25,オレンジアタッカーズ,NECレッドロケッツ,1,3,0,16,,黒澤由布子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2000-02-25,オレンジアタッカーズ,NECレッドロケッツ,1,3,0,18,,植木真理恵,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,1,0,0,33.3,0,0,0,-,1,,,,,,,,
2000-02-25,オレンジアタッカーズ,NECレッドロケッツ,1,3,0,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,159,61,13,38.4,30.2,15.25,5,1,2,20.0,11,2.75,93,3,7,14,7.0,95,70,0,73.7,75,155,63,10,40.6,6,1.50,8.8,83.1
