試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2000-02-06,オレンジアタッカーズ,シーガルズ,3,0,1,3,,橋本由紀子,3,■,■,■,nan,nan,20,10,1,50.0,45.0,3.33,1,0,1,0.0,0,-,12,0,1,2,4.2,19,13,0,68.4,10
2000-02-06,オレンジアタッカーズ,シーガルズ,3,0,1,4,,先野久美子,3,■,■,■,nan,nan,19,9,0,47.4,47.4,3.00,0,0,0,-,1,0.33,15,1,1,2,10.0,0,0,0,-,11
2000-02-06,オレンジアタッカーズ,シーガルズ,3,0,1,5,,関井陽子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2000-02-06,オレンジアタッカーズ,シーガルズ,3,0,1,8,,大村加奈子,3,■,■,■,nan,nan,27,12,5,44.4,25.9,4.00,3,1,1,33.3,0,-,14,0,2,4,7.1,0,0,0,-,12
2000-02-06,オレンジアタッカーズ,シーガルズ,3,0,1,9,L,高橋幸子,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,14,11,0,78.6,0
2000-02-06,オレンジアタッカーズ,シーガルズ,3,0,1,10,,鶴田桂子,3,■,■,■,nan,nan,1,0,0,0.0,0.0,-,0,0,0,-,0,-,9,0,0,2,5.6,0,0,0,-,0
2000-02-06,オレンジアタッカーズ,シーガルズ,3,0,1,11,,満永ひとみ,3,■,■,■,nan,nan,22,14,0,63.6,63.6,4.67,2,1,0,50.0,1,0.33,12,0,0,5,10.4,11,9,0,81.8,15
2000-02-06,オレンジアタッカーズ,シーガルズ,3,0,1,12,,池上亜紀,2,□,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2000-02-06,オレンジアタッカーズ,シーガルズ,3,0,1,14,,酒井千恵,3,□,□,□,nan,nan,6,5,0,83.3,83.3,1.67,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,5
2000-02-06,オレンジアタッカーズ,シーガルズ,3,0,1,15,,黒坂光紀,3,■,■,■,nan,nan,20,12,0,60.0,60.0,4.00,0,0,0,-,1,0.33,11,0,0,2,4.5,7,2,0,28.6,13
2000-02-06,オレンジアタッカーズ,シーガルズ,3,0,1,16,,黒澤由布子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2000-02-06,オレンジアタッカーズ,シーガルズ,3,0,1,18,,植木真理恵,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2000-02-06,オレンジアタッカーズ,シーガルズ,3,0,1,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,115,62,6,53.9,48.7,20.67,6,2,2,33.3,3,1.00,74,1,4,17,7.1,51,35,0,68.6,66
