試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2000-01-23,オレンジアタッカーズ,日立リヴァーレ,3,1,1,3,,橋本由紀子,4,■,■,■,■,nan,22,8,1,36.4,31.8,2.00,0,0,0,-,1,0.25,14,1,0,3,12.5,19,12,0,63.2,10
2000-01-23,オレンジアタッカーズ,日立リヴァーレ,3,1,1,4,,先野久美子,4,■,■,■,■,nan,26,17,0,65.4,65.4,4.25,0,0,0,-,4,1.00,18,1,1,1,5.8,6,3,0,50.0,22
2000-01-23,オレンジアタッカーズ,日立リヴァーレ,3,1,1,5,,関井陽子,4,■,■,■,■,nan,36,19,2,52.8,47.2,4.75,0,0,0,-,3,0.75,19,1,4,6,12.1,14,10,0,71.4,23
2000-01-23,オレンジアタッカーズ,日立リヴァーレ,3,1,1,8,,大村加奈子,2,■,■,nan,nan,nan,5,1,2,20.0,-20.0,0.50,0,0,0,-,0,-,3,1,0,0,33.3,1,0,0,0.0,2
2000-01-23,オレンジアタッカーズ,日立リヴァーレ,3,1,1,9,L,高橋幸子,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,15,11,0,73.3,0
2000-01-23,オレンジアタッカーズ,日立リヴァーレ,3,1,1,10,,鶴田桂子,4,■,■,■,■,nan,0,0,0,,,-,0,0,0,-,0,-,14,0,0,2,3.6,0,0,0,-,0
2000-01-23,オレンジアタッカーズ,日立リヴァーレ,3,1,1,11,,満永ひとみ,4,■,■,■,■,nan,27,14,0,51.9,51.9,3.50,2,1,0,50.0,2,0.50,15,0,0,1,1.7,13,12,0,92.3,16
2000-01-23,オレンジアタッカーズ,日立リヴァーレ,3,1,1,12,,池上亜紀,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2000-01-23,オレンジアタッカーズ,日立リヴァーレ,3,1,1,14,,酒井千恵,4,□,□,■,■,nan,16,8,0,50.0,50.0,2.00,0,0,0,-,0,-,13,1,2,2,11.5,4,1,0,25.0,9
2000-01-23,オレンジアタッカーズ,日立リヴァーレ,3,1,1,15,,黒坂光紀,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2000-01-23,オレンジアタッカーズ,日立リヴァーレ,3,1,1,16,,黒澤由布子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2000-01-23,オレンジアタッカーズ,日立リヴァーレ,3,1,1,18,,植木真理恵,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2000-01-23,オレンジアタッカーズ,日立リヴァーレ,3,1,1,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,132,67,5,50.8,47.0,16.75,2,1,0,50.0,10,2.50,96,5,7,15,8.7,72,49,0,68.1,82
