試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
1999-12-17,オレンジアタッカーズ,イトーヨーカドープリオール,2,3,0,3,,橋本由紀子,5,■,■,■,■,■,35,6,2,17.1,11.4,1.20,0,0,0,-,0,-,11,1,0,8,25.5,11,9,0,81.8,7
1999-12-17,オレンジアタッカーズ,イトーヨーカドープリオール,2,3,0,4,,先野久美子,5,■,■,■,■,■,20,8,1,40.0,35.0,1.60,0,0,0,-,3,0.60,17,0,1,4,5.9,7,4,0,57.1,11
1999-12-17,オレンジアタッカーズ,イトーヨーカドープリオール,2,3,0,5,,関井陽子,5,■,■,■,■,■,32,11,2,34.4,28.1,2.20,0,0,0,-,1,0.20,16,0,3,4,6.2,14,9,0,64.3,12
1999-12-17,オレンジアタッカーズ,イトーヨーカドープリオール,2,3,0,8,,大村加奈子,5,■,■,■,■,■,25,11,2,44.0,36.0,2.20,1,1,0,100.0,2,0.40,15,0,1,7,11.7,1,1,0,100.0,13
1999-12-17,オレンジアタッカーズ,イトーヨーカドープリオール,2,3,0,9,L,高橋幸子,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,33,24,0,72.7,0
1999-12-17,オレンジアタッカーズ,イトーヨーカドープリオール,2,3,0,10,,鶴田桂子,5,■,■,■,■,■,2,1,0,50.0,50.0,0.20,0,0,0,-,1,0.20,13,0,2,3,5.8,0,0,0,-,2
1999-12-17,オレンジアタッカーズ,イトーヨーカドープリオール,2,3,0,11,,満永ひとみ,5,■,■,■,■,■,26,12,1,46.2,42.3,2.40,2,1,0,50.0,1,0.20,16,0,1,5,7.8,25,12,0,48.0,13
1999-12-17,オレンジアタッカーズ,イトーヨーカドープリオール,2,3,0,12,,池上亜紀,3,□,nan,nan,□,□,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
1999-12-17,オレンジアタッカーズ,イトーヨーカドープリオール,2,3,0,14,,酒井千恵,4,□,□,nan,□,□,18,7,1,38.9,33.3,1.75,0,0,0,-,0,-,7,1,1,2,18.6,0,0,0,-,8
1999-12-17,オレンジアタッカーズ,イトーヨーカドープリオール,2,3,0,15,,黒坂光紀,1,nan,nan,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
1999-12-17,オレンジアタッカーズ,イトーヨーカドープリオール,2,3,0,16,,黒澤由布子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
1999-12-17,オレンジアタッカーズ,イトーヨーカドープリオール,2,3,0,18,,植木真理恵,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
1999-12-17,オレンジアタッカーズ,イトーヨーカドープリオール,2,3,0,チーム合計,チーム合計,チーム合計,5,nan,nan,nan,nan,nan,158,56,9,35.4,29.7,11.20,3,2,0,66.7,8,1.60,95,2,9,33,10.4,91,59,0,64.8,66
