試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点,被アタック打数,被アタック得点,被アタック失点,被アタック決定率,被ブロック得点,被ブロックセット平均,被サーブ効果率,被サーブレシーブ成功率
2000-02-11,ユニチカフェニックス,シーガルズ,3,1,1,1,,熊前知加子,4,■,■,■,■,nan,55,19,4,34.5,27.3,4.75,5,1,0,20.0,0,-,15,0,5,6,10.0,5,4,0,80.0,19,,,,,,,,
2000-02-11,ユニチカフェニックス,シーガルズ,3,1,1,2,,木村久美,4,■,■,■,■,nan,28,16,1,57.1,53.6,4.00,2,0,0,0.0,0,-,15,0,2,6,10.0,31,23,0,74.2,16,,,,,,,,
2000-02-11,ユニチカフェニックス,シーガルズ,3,1,1,3,,苧坂一美,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2000-02-11,ユニチカフェニックス,シーガルズ,3,1,1,4,,磯辺絵梨子,4,■,■,■,■,nan,13,7,0,53.8,53.8,1.75,0,0,0,-,0,-,14,1,0,4,12.9,0,0,0,-,8,,,,,,,,
2000-02-11,ユニチカフェニックス,シーガルズ,3,1,1,5,,内野由希,4,■,■,■,■,nan,19,10,1,52.6,47.4,2.50,0,0,0,-,2,0.50,12,1,2,2,12.5,18,15,0,83.3,13,,,,,,,,
2000-02-11,ユニチカフェニックス,シーガルズ,3,1,1,6,,向井久子,4,□,□,□,□,nan,9,5,0,55.6,55.6,1.25,1,0,0,0.0,1,0.25,1,0,0,0,0.0,1,0,0,0.0,6,,,,,,,,
2000-02-11,ユニチカフェニックス,シーガルズ,3,1,1,7,,上田かおり,4,■,■,■,■,nan,14,5,2,35.7,21.4,1.25,0,0,0,-,0,-,19,2,0,4,14.7,1,0,0,0.0,7,,,,,,,,
2000-02-11,ユニチカフェニックス,シーガルズ,3,1,1,8,,澤井美里,4,■,■,■,■,nan,14,3,2,21.4,7.1,0.75,0,0,0,-,1,0.25,8,0,1,3,9.4,0,0,0,-,4,,,,,,,,
2000-02-11,ユニチカフェニックス,シーガルズ,3,1,1,10,L,佐野優子,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,23,20,0,87.0,0,,,,,,,,
2000-02-11,ユニチカフェニックス,シーガルズ,3,1,1,13,,五十川葉子,2,nan,nan,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,4,0,0,1,6.2,0,0,0,-,0,,,,,,,,
2000-02-11,ユニチカフェニックス,シーガルズ,3,1,1,14,,中田美和,1,□,nan,nan,nan,nan,1,1,0,100.0,100.0,1.00,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,1,,,,,,,,
2000-02-11,ユニチカフェニックス,シーガルズ,3,1,1,15,,芝田安希,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2000-02-11,ユニチカフェニックス,シーガルズ,3,1,1,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,153,66,10,43.1,36.6,16.50,8,1,0,12.5,4,1.00,88,4,10,26,11.5,79,62,0,78.5,74,151,53,9,35.1,6,1.50,5.1,63.2
