試合日,チーム,相手チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
1999-12-26,ユニチカフェニックス,オレンジアタッカーズ,1,,熊前知加子,4,■,■,■,■,nan,43,20,1,46.5,44.2,5.00,6,4,0,66.7,0,-,13,0,2,5,9.6,3,2,0,66.7,20
1999-12-26,ユニチカフェニックス,オレンジアタッカーズ,2,,木村久美,4,■,■,■,■,nan,28,14,1,50.0,46.4,3.50,0,0,0,-,2,0.50,10,0,2,1,2.5,19,14,0,73.7,16
1999-12-26,ユニチカフェニックス,オレンジアタッカーズ,4,,磯辺絵梨子,4,■,■,■,■,nan,7,2,0,28.6,28.6,0.50,0,0,0,-,0,-,15,1,0,3,10.3,0,0,0,-,3
1999-12-26,ユニチカフェニックス,オレンジアタッカーズ,5,,内野由希,4,□,■,■,■,nan,21,6,1,28.6,23.8,1.50,0,0,0,-,0,-,12,1,1,3,12.9,9,5,0,55.6,7
1999-12-26,ユニチカフェニックス,オレンジアタッカーズ,6,,向井久子,4,■,□,□,□,nan,12,5,0,41.7,41.7,1.25,3,0,0,0.0,0,-,5,0,0,2,10.0,5,3,0,60.0,5
1999-12-26,ユニチカフェニックス,オレンジアタッカーズ,7,,上田かおり,4,■,■,■,■,nan,10,6,1,60.0,50.0,1.50,0,0,0,-,3,0.75,20,0,0,4,5.0,2,2,0,100.0,9
1999-12-26,ユニチカフェニックス,オレンジアタッカーズ,8,,澤井美里,4,■,■,■,■,nan,13,5,1,38.5,30.8,1.25,0,0,0,-,2,0.50,9,0,0,2,5.6,0,0,0,-,7
1999-12-26,ユニチカフェニックス,オレンジアタッカーズ,10,L,佐野優子,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,49,40,0,81.6,0
1999-12-26,ユニチカフェニックス,オレンジアタッカーズ,11,,湯浅記世,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
1999-12-26,ユニチカフェニックス,オレンジアタッカーズ,13,,五十川葉子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
1999-12-26,ユニチカフェニックス,オレンジアタッカーズ,14,,中田美和,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
1999-12-26,ユニチカフェニックス,オレンジアタッカーズ,15,,芝田安希,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
1999-12-26,ユニチカフェニックス,オレンジアタッカーズ,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,134,58,5,43.3,39.6,14.50,9,4,0,44.4,7,1.75,85,2,5,20,7.8,87,66,0,75.9,67
