試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2000-02-19,ユニチカフェニックス,日立リヴァーレ,3,0,1,1,,熊前知加子,3,■,■,■,nan,nan,45,21,3,46.7,40.0,7.00,6,4,0,66.7,0,-,9,0,1,2,5.6,1,1,0,100.0,21
2000-02-19,ユニチカフェニックス,日立リヴァーレ,3,0,1,2,,木村久美,3,■,■,■,nan,nan,25,7,0,28.0,28.0,2.33,0,0,0,-,2,0.67,11,0,0,3,6.8,26,23,0,88.5,9
2000-02-19,ユニチカフェニックス,日立リヴァーレ,3,0,1,3,,苧坂一美,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2000-02-19,ユニチカフェニックス,日立リヴァーレ,3,0,1,4,,磯辺絵梨子,3,■,■,■,nan,nan,4,3,0,75.0,75.0,1.00,0,0,0,-,0,-,9,0,0,2,5.6,0,0,0,-,3
2000-02-19,ユニチカフェニックス,日立リヴァーレ,3,0,1,5,,内野由希,3,■,■,■,nan,nan,9,6,0,66.7,66.7,2.00,0,0,0,-,0,-,22,2,1,2,11.4,12,9,0,75.0,8
2000-02-19,ユニチカフェニックス,日立リヴァーレ,3,0,1,6,,向井久子,3,□,□,□,nan,nan,13,5,0,38.5,38.5,1.67,0,0,0,-,1,0.33,0,0,0,0,-,0,0,0,-,6
2000-02-19,ユニチカフェニックス,日立リヴァーレ,3,0,1,7,,上田かおり,3,■,■,■,nan,nan,11,4,2,36.4,18.2,1.33,0,0,0,-,2,0.67,14,0,0,4,7.1,2,1,0,50.0,6
2000-02-19,ユニチカフェニックス,日立リヴァーレ,3,0,1,8,,澤井美里,3,■,■,■,nan,nan,9,3,2,33.3,11.1,1.00,0,0,0,-,2,0.67,7,0,0,0,0.0,0,0,0,-,5
2000-02-19,ユニチカフェニックス,日立リヴァーレ,3,0,1,10,L,佐野優子,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,20,19,0,95.0,0
2000-02-19,ユニチカフェニックス,日立リヴァーレ,3,0,1,13,,五十川葉子,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,1,0,0.0,0,0,0,-,0
2000-02-19,ユニチカフェニックス,日立リヴァーレ,3,0,1,14,,中田美和,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2000-02-19,ユニチカフェニックス,日立リヴァーレ,3,0,1,15,,芝田安希,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2000-02-19,ユニチカフェニックス,日立リヴァーレ,3,0,1,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,116,49,7,42.2,36.2,16.33,6,4,0,66.7,7,2.33,73,2,3,13,7.2,61,53,0,86.9,58
