試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2000-02-04,ユニチカフェニックス,イトーヨーカドープリオール,3,0,1,1,,熊前知加子,3,■,■,■,nan,nan,36,15,2,41.7,36.1,5.00,3,1,0,33.3,0,-,11,3,0,2,28.2,3,1,0,33.3,18
2000-02-04,ユニチカフェニックス,イトーヨーカドープリオール,3,0,1,2,,木村久美,3,■,■,■,nan,nan,20,10,1,50.0,45.0,3.33,2,0,1,0.0,2,0.67,13,1,2,3,13.5,17,14,0,82.4,13
2000-02-04,ユニチカフェニックス,イトーヨーカドープリオール,3,0,1,3,,苧坂一美,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2000-02-04,ユニチカフェニックス,イトーヨーカドープリオール,3,0,1,4,,磯辺絵梨子,3,■,■,■,nan,nan,3,3,0,100.0,100.0,1.00,0,0,0,-,0,-,10,0,0,4,10.0,0,0,0,-,3
2000-02-04,ユニチカフェニックス,イトーヨーカドープリオール,3,0,1,5,,内野由希,3,■,■,■,nan,nan,7,2,1,28.6,14.3,0.67,0,0,0,-,0,-,16,1,2,3,10.9,19,14,0,73.7,3
2000-02-04,ユニチカフェニックス,イトーヨーカドープリオール,3,0,1,6,,向井久子,3,□,□,□,nan,nan,8,5,0,62.5,62.5,1.67,2,1,0,50.0,1,0.33,2,0,0,1,12.5,3,2,0,66.7,6
2000-02-04,ユニチカフェニックス,イトーヨーカドープリオール,3,0,1,7,,上田かおり,3,■,■,■,nan,nan,11,7,0,63.6,63.6,2.33,0,0,0,-,2,0.67,14,0,1,6,10.7,1,0,0,0.0,9
2000-02-04,ユニチカフェニックス,イトーヨーカドープリオール,3,0,1,8,,澤井美里,3,■,■,■,nan,nan,11,4,1,36.4,27.3,1.33,0,0,0,-,3,1.00,7,0,0,3,10.7,1,0,0,0.0,7
2000-02-04,ユニチカフェニックス,イトーヨーカドープリオール,3,0,1,10,L,佐野優子,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,11,11,0,100.0,0
2000-02-04,ユニチカフェニックス,イトーヨーカドープリオール,3,0,1,13,,五十川葉子,2,□,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,1,8.3,4,2,0,50.0,0
2000-02-04,ユニチカフェニックス,イトーヨーカドープリオール,3,0,1,14,,中田美和,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2000-02-04,ユニチカフェニックス,イトーヨーカドープリオール,3,0,1,15,,芝田安希,2,□,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2000-02-04,ユニチカフェニックス,イトーヨーカドープリオール,3,0,1,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,96,46,5,47.9,42.7,15.33,7,2,1,28.6,8,2.67,76,5,5,23,13.6,59,44,0,74.6,59
