月,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
10,JTサンダーズ広島,15,L,唐川大志,6,2,2,2,0,0,0,0,0,,,0.0,0,0,0,,0,0.0,0,0,0,0,,18,8,4,55.6
11,JTサンダーズ広島,15,L,唐川大志,27,8,8,7,3,1,0,0,0,,,0.0,0,0,0,,0,0.0,0,0,0,0,,84,37,23,57.7
12,JTサンダーズ広島,15,L,唐川大志,22,6,6,6,2,2,0,0,0,,,0.0,0,0,0,,0,0.0,0,0,0,0,,49,22,5,50.0
01,JTサンダーズ広島,15,L,唐川大志,13,4,4,4,1,0,0,0,0,,,0.0,0,0,0,,0,0.0,0,0,0,0,,0,0,0,
02,JTサンダーズ広島,15,L,唐川大志,15,4,4,4,3,0,0,0,0,,,0.0,0,0,0,,0,0.0,0,0,0,0,,0,0,0,
