大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION1 WOMEN,埼玉上尾メディックス,26,87,42,23,0,54.8,0,0,0,-,0.26,12,0.14,262,6,7,14,77,11.0,1,0,0,0.0,23,12,13,48
スターカンファレンス,埼玉上尾メディックス,15,55,25,16,0,64.0,0,0,0,-,0.29,5,0.09,160,2,7,9,46,11.4,1,0,0,0.0,16,5,9,30
交流戦,埼玉上尾メディックス,6,18,12,5,0,41.7,0,0,0,-,0.28,5,0.28,67,3,0,3,19,10.4,0,0,0,-,5,5,3,13
ファイナル８・Ａグループ,埼玉上尾メディックス,3,10,3,1,0,33.3,0,0,0,-,0.10,2,0.20,25,0,0,2,7,5.0,0,0,0,-,1,2,0,3
セミファイナル②,埼玉上尾メディックス,1,2,2,1,0,50.0,0,0,0,-,0.50,0,-,4,0,0,0,2,12.5,0,0,0,-,1,0,0,1
３位決定戦,埼玉上尾メディックス,1,2,0,0,0,-,0,0,0,-,-,0,-,6,1,0,0,3,29.2,0,0,0,-,0,0,1,1
Ｖ・プレミアリーグ女子 2017/18,埼玉上尾メディックス,21,80,105,46,5,43.8,0,0,0,-,0.57,23,0.29,304,7,10,19,111,13.2,3,0,0,0.0,46,23,17,86
レギュラーラウンド,埼玉上尾メディックス,21,80,105,46,5,43.8,0,0,0,-,0.57,23,0.29,304,7,10,19,111,13.2,3,0,0,0.0,46,23,17,86
Ｖ・チャレンジリーグⅠ女子 2016/17,埼玉上尾メディックス,21,70,133,57,6,42.9,4,1,1,25.0,0.81,40,0.57,296,4,16,20,124,16.1,3,0,0,0.0,57,40,20,117
レギュラーラウンド,埼玉上尾メディックス,21,70,133,57,6,42.9,4,1,1,25.0,0.81,40,0.57,296,4,16,20,124,16.1,3,0,0,0.0,57,40,20,117
チャレンジマッチ女子2016/17,埼玉上尾メディックス,2,7,6,3,1,50.0,0,0,0,-,0.43,0,-,32,0,0,0,12,9.4,0,0,0,-,3,0,0,3
チャレンジマッチ,埼玉上尾メディックス,2,7,6,3,1,50.0,0,0,0,-,0.43,0,-,32,0,0,0,12,9.4,0,0,0,-,3,0,0,3
Ｖ・プレミアリーグ女子 2015/16,埼玉上尾メディックス,21,67,15,7,0,46.7,0,0,0,-,0.10,4,0.06,76,1,4,6,33,16.4,1,0,0,0.0,7,4,5,16
レギュラーラウンド,埼玉上尾メディックス,21,67,15,7,0,46.7,0,0,0,-,0.10,4,0.06,76,1,4,6,33,16.4,1,0,0,0.0,7,4,5,16
チャレンジマッチ女子2015/16,埼玉上尾メディックス,2,6,5,0,0,0.0,0,0,0,-,-,2,0.33,21,1,2,1,9,23.1,0,0,0,-,0,2,3,5
チャレンジマッチ,埼玉上尾メディックス,2,6,5,0,0,0.0,0,0,0,-,-,2,0.33,21,1,2,1,9,23.1,0,0,0,-,0,2,3,5
Ｖ・プレミアリーグ女子 2014/15,埼玉上尾メディックス,27,88,29,10,1,34.5,0,0,0,-,0.11,16,0.18,159,3,4,14,49,11.6,1,0,0,0.0,10,16,7,33
レギュラーラウンド,埼玉上尾メディックス,21,67,16,6,0,37.5,0,0,0,-,0.09,12,0.18,109,2,4,8,38,13.5,0,0,0,-,6,12,6,24
