大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION1 WOMEN,埼玉上尾メディックス,26,97,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,406,210,96,63.5,0,0,0,0
スターカンファレンス,埼玉上尾メディックス,15,57,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,258,135,65,64.9,0,0,0,0
交流戦,埼玉上尾メディックス,6,21,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,73,43,16,69.9,0,0,0,0
ファイナル８・Ａグループ,埼玉上尾メディックス,3,13,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,54,24,11,54.6,0,0,0,0
セミファイナル②,埼玉上尾メディックス,1,3,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,12,3,2,33.3,0,0,0,0
３位決定戦,埼玉上尾メディックス,1,3,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,9,5,2,66.7,0,0,0,0
V.LEAGUE DIVISION1 WOMEN 2018-19,埼玉上尾メディックス,26,99,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,356,180,80,61.8,0,0,0,0
Eastern Conference,埼玉上尾メディックス,10,39,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,135,66,34,61.5,0,0,0,0
交流戦,埼玉上尾メディックス,10,38,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,126,65,26,61.9,0,0,0,0
ファイナル８,埼玉上尾メディックス,6,22,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,95,49,20,62.1,0,0,0,0
Ｖ・プレミアリーグ女子 2017/18,埼玉上尾メディックス,21,80,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,354,155,103,58.3,0,0,0,0
レギュラーラウンド,埼玉上尾メディックス,21,80,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,354,155,103,58.3,0,0,0,0
Ｖ・チャレンジリーグⅠ女子 2016/17,埼玉上尾メディックス,21,70,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,285,206,0,72.3,0,0,0,0
レギュラーラウンド,埼玉上尾メディックス,21,70,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,285,206,0,72.3,0,0,0,0
チャレンジマッチ女子2016/17,埼玉上尾メディックス,2,7,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,43,29,0,67.4,0,0,0,0
チャレンジマッチ,埼玉上尾メディックス,2,7,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,43,29,0,67.4,0,0,0,0
Ｖ・プレミアリーグ女子 2015/16,埼玉上尾メディックス,21,84,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,269,168,0,62.5,0,0,0,0
レギュラーラウンド,埼玉上尾メディックス,21,84,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,269,168,0,62.5,0,0,0,0
チャレンジマッチ女子2015/16,埼玉上尾メディックス,2,6,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,26,12,0,46.2,0,0,0,0
チャレンジマッチ,埼玉上尾メディックス,2,6,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,26,12,0,46.2,0,0,0,0
Ｖ・プレミアリーグ女子 2014/15,埼玉上尾メディックス,27,83,0,0,0,-,0,0,0,-,-,0,-,19,0,0,0,8,10.5,316,227,0,71.8,0,0,0,0
レギュラーラウンド,埼玉上尾メディックス,21,61,0,0,0,-,0,0,0,-,-,0,-,19,0,0,0,8,10.5,230,151,0,65.7,0,0,0,0
ファイナル６,埼玉上尾メディックス,5,19,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,76,66,0,86.8,0,0,0,0
ファイナル３,埼玉上尾メディックス,1,3,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,10,10,0,100.0,0,0,0,0
サマーリーグ女子 2014,埼玉上尾メディックス,3,8,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,21,16,0,76.2,0,0,0,0
サマーリーグ,埼玉上尾メディックス,3,8,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,21,16,0,76.2,0,0,0,0
Ｖ・チャレンジリーグ女子 2013/14,埼玉上尾メディックス,18,42,0,0,0,-,0,0,0,-,-,0,-,85,1,5,2,27,13.8,79,46,0,58.2,0,0,6,6
レギュラーラウンド,埼玉上尾メディックス,18,42,0,0,0,-,0,0,0,-,-,0,-,85,1,5,2,27,13.8,79,46,0,58.2,0,0,6,6
チャレンジマッチ女子2013/14,埼玉上尾メディックス,2,4,0,0,0,-,0,0,0,-,-,0,-,7,0,0,1,2,7.1,10,3,0,30.0,0,0,0,0
