大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION1 WOMEN,埼玉上尾メディックス,26,89,308,129,8,41.9,2,0,0,0.0,1.45,38,0.43,316,4,7,26,88,8.4,22,10,7,61.4,129,38,11,178
スターカンファレンス,埼玉上尾メディックス,15,51,173,74,2,42.8,2,0,0,0.0,1.45,26,0.51,172,3,3,16,48,8.1,8,3,2,50.0,74,26,6,106
交流戦,埼玉上尾メディックス,6,19,65,29,2,44.6,0,0,0,-,1.53,6,0.32,76,1,3,4,23,11.5,3,2,1,83.3,29,6,4,39
ファイナル８・Ａグループ,埼玉上尾メディックス,3,13,50,20,4,40.0,0,0,0,-,1.54,4,0.31,48,0,1,4,11,5.7,9,5,3,72.2,20,4,1,25
セミファイナル②,埼玉上尾メディックス,1,3,11,4,0,36.4,0,0,0,-,1.33,2,0.67,10,0,0,1,3,5.0,0,0,0,-,4,2,0,6
３位決定戦,埼玉上尾メディックス,1,3,9,2,0,22.2,0,0,0,-,0.67,0,-,10,0,0,1,3,5.0,2,0,1,25.0,2,0,0,2
V.LEAGUE DIVISION1 WOMEN 2018-19,埼玉上尾メディックス,26,75,224,81,6,36.2,3,0,1,0.0,1.08,28,0.37,240,4,11,26,59,9.7,13,6,2,53.8,81,28,15,124
Eastern Conference,埼玉上尾メディックス,9,23,91,31,2,34.1,2,0,0,0.0,1.35,10,0.43,81,4,6,14,19,13.9,6,4,0,66.7,31,10,10,51
交流戦,埼玉上尾メディックス,10,31,81,30,4,37.0,1,0,1,0.0,0.97,13,0.42,100,0,4,9,28,8.8,4,1,1,37.5,30,13,4,47
ファイナル８,埼玉上尾メディックス,7,21,52,20,0,38.5,0,0,0,-,0.95,5,0.24,59,0,1,3,12,5.5,3,1,1,50.0,20,5,1,26
Ｖ・プレミアリーグ女子 2017/18,埼玉上尾メディックス,21,59,200,80,6,40.0,2,1,0,50.0,1.36,15,0.25,167,3,4,19,47,8.4,4,3,0,75.0,80,15,7,102
レギュラーラウンド,埼玉上尾メディックス,21,59,200,80,6,40.0,2,1,0,50.0,1.36,15,0.25,167,3,4,19,47,8.4,4,3,0,75.0,80,15,7,102
Ｖ・チャレンジリーグⅠ女子 2016/17,埼玉上尾メディックス,21,61,286,114,23,39.9,29,11,4,37.9,1.87,9,0.15,196,8,17,21,79,21.1,6,4,0,66.7,114,9,25,148
レギュラーラウンド,埼玉上尾メディックス,21,61,286,114,23,39.9,29,11,4,37.9,1.87,9,0.15,196,8,17,21,79,21.1,6,4,0,66.7,114,9,25,148
チャレンジマッチ女子2016/17,埼玉上尾メディックス,2,4,5,2,0,40.0,0,0,0,-,0.50,0,-,3,0,0,1,1,8.3,0,0,0,-,2,0,0,2
チャレンジマッチ,埼玉上尾メディックス,2,4,5,2,0,40.0,0,0,0,-,0.50,0,-,3,0,0,1,1,8.3,0,0,0,-,2,0,0,2
Ｖ・プレミアリーグ女子 2015/16,埼玉上尾メディックス,19,19,62,16,7,25.8,8,1,0,12.5,0.84,3,0.16,15,1,0,0,5,15.0,1,0,0,0.0,16,3,1,20
レギュラーラウンド,埼玉上尾メディックス,19,19,62,16,7,25.8,8,1,0,12.5,0.84,3,0.16,15,1,0,0,5,15.0,1,0,0,0.0,16,3,1,20
チャレンジマッチ女子2015/16,埼玉上尾メディックス,1,2,10,4,0,40.0,1,0,0,0.0,2.00,0,-,3,0,0,0,1,8.3,0,0,0,-,4,0,0,4
チャレンジマッチ,埼玉上尾メディックス,1,2,10,4,0,40.0,1,0,0,0.0,2.00,0,-,3,0,0,0,1,8.3,0,0,0,-,4,0,0,4
Ｖ・プレミアリーグ女子 2014/15,埼玉上尾メディックス,27,39,150,49,7,32.7,2,0,0,0.0,1.26,6,0.15,72,0,0,6,31,10.8,6,5,0,83.3,49,6,0,55
レギュラーラウンド,埼玉上尾メディックス,21,29,97,34,4,35.1,1,0,0,0.0,1.17,5,0.17,57,0,0,5,24,10.5,2,1,0,50.0,34,5,0,39
ファイナル６,埼玉上尾メディックス,5,9,48,15,3,31.2,0,0,0,-,1.67,1,0.11,13,0,0,1,7,13.5,4,4,0,100.0,15,1,0,16
ファイナル３,埼玉上尾メディックス,1,1,5,0,0,0.0,1,0,0,0.0,-,0,-,2,0,0,0,0,0.0,0,0,0,-,0,0,0,0
サマーリーグ女子 2014,埼玉上尾メディックス,3,10,64,20,2,31.2,16,3,1,18.8,2.00,3,0.30,24,0,0,3,5,5.2,2,1,0,50.0,20,3,0,23
サマーリーグ,埼玉上尾メディックス,3,10,64,20,2,31.2,16,3,1,18.8,2.00,3,0.30,24,0,0,3,5,5.2,2,1,0,50.0,20,3,0,23
Ｖ・チャレンジリーグ女子 2013/14,埼玉上尾メディックス,18,30,26,8,1,30.8,0,0,0,-,0.27,5,0.17,4,0,0,0,2,12.5,2,2,0,100.0,8,5,0,13
レギュラーラウンド,埼玉上尾メディックス,18,30,26,8,1,30.8,0,0,0,-,0.27,5,0.17,4,0,0,0,2,12.5,2,2,0,100.0,8,5,0,13
チャレンジマッチ女子2013/14,埼玉上尾メディックス,2,9,18,7,0,38.9,0,0,0,-,0.78,6,0.67,19,0,2,2,5,15.0,0,0,0,-,7,6,2,15
チャレンジマッチ,埼玉上尾メディックス,2,9,18,7,0,38.9,0,0,0,-,0.78,6,0.67,19,0,2,2,5,15.0,0,0,0,-,7,6,2,15
レギュラーシーズン通算,,140,322,1081,416,51,38.5,45,13,5,28.9,1.29,92,0.29,868,20,37,88,275,12.0,36,20,4,61.1,416,92,57,565
通算,,166,397,1353,510,60,37.7,63,16,6,25.4,1.28,113,0.28,1059,20,41,104,323,10.9,56,31,9,63.4,510,113,61,684
