大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION2 MEN,東京ヴェルディ,16,56,294,136,21,46.3,16,1,6,6.2,2.43,18,0.32,155,0,0,9,20,1.8,16,7,3,53.1,136,18,0,154
レギュラーラウンド,東京ヴェルディ,16,56,294,136,21,46.3,16,1,6,6.2,2.43,18,0.32,155,0,0,9,20,1.8,16,7,3,53.1,136,18,0,154
レギュラーシーズン通算,,16,56,294,136,21,46.3,16,1,6,6.2,2.43,18,0.32,155,0,0,9,20,1.8,16,7,3,53.1,136,18,0,154
通算,,16,56,294,136,21,46.3,16,1,6,6.2,2.43,18,0.32,155,0,0,9,20,1.8,16,7,3,53.1,136,18,0,154
