大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION2 MEN,東京ヴェルディ,20,69,189,81,14,42.9,1,0,0,0.0,1.17,43,0.62,227,5,8,29,50,8.0,12,8,1,70.8,81,43,13,137
レギュラーラウンド,東京ヴェルディ,20,69,189,81,14,42.9,1,0,0,0.0,1.17,43,0.62,227,5,8,29,50,8.0,12,8,1,70.8,81,43,13,137
V.LEAGUE DIVISION2 MEN 2018-19,東京ヴェルディ,21,45,149,59,12,39.6,0,0,0,-,1.31,21,0.47,106,0,4,13,29,7.5,2,1,0,50.0,59,21,4,84
レギュラーラウンド,東京ヴェルディ,21,45,149,59,12,39.6,0,0,0,-,1.31,21,0.47,106,0,4,13,29,7.5,2,1,0,50.0,59,21,4,84
Ｖ・チャレンジリーグⅡ男子 2017/18,東京ヴェルディ,6,14,38,18,4,47.4,0,0,0,-,1.29,10,0.71,38,0,0,5,4,-0.7,0,0,0,-,18,10,0,28
レギュラーラウンド,東京ヴェルディ,6,14,38,18,4,47.4,0,0,0,-,1.29,10,0.71,38,0,0,5,4,-0.7,0,0,0,-,18,10,0,28
レギュラーシーズン通算,,47,128,376,158,30,42.0,1,0,0,0.0,1.23,74,0.58,371,5,12,47,83,7.0,14,9,1,67.9,158,74,17,249
通算,,47,128,376,158,30,42.0,1,0,0,0.0,1.23,74,0.58,371,5,12,47,83,7.0,14,9,1,67.9,158,74,17,249
