大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION2 MEN,東京ヴェルディ,18,56,441,182,66,41.3,104,36,17,34.6,3.25,15,0.27,160,3,5,38,28,3.4,433,164,113,50.9,182,15,8,205
レギュラーラウンド,東京ヴェルディ,18,56,441,182,66,41.3,104,36,17,34.6,3.25,15,0.27,160,3,5,38,28,3.4,433,164,113,50.9,182,15,8,205
V.LEAGUE DIVISION2 MEN 2018-19,東京ヴェルディ,14,41,352,143,38,40.6,111,54,9,48.6,3.49,6,0.15,134,3,1,33,37,3.7,299,102,80,47.5,143,6,4,153
レギュラーラウンド,東京ヴェルディ,14,41,352,143,38,40.6,111,54,9,48.6,3.49,6,0.15,134,3,1,33,37,3.7,299,102,80,47.5,143,6,4,153
レギュラーシーズン通算,,32,97,793,325,104,41.0,215,90,26,41.9,3.35,21,0.22,294,6,6,71,65,3.6,732,266,193,49.5,325,21,12,358
通算,,32,97,793,325,104,41.0,215,90,26,41.9,3.35,21,0.22,294,6,6,71,65,3.6,732,266,193,49.5,325,21,12,358
