試合日,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2019-10-26,4,,福山汰一,1,,,□,,,3,2,0,0.6666666666666666,0.6666666666666666,2.00,0,0,0,-,1,1.00,2,1,1,1,50.0,0,0,0,-
2019-10-27,4,,福山汰一,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-11-02,4,,福山汰一,3,■,■,■,,,6,4,0,0.6666666666666666,0.6666666666666666,1.33,0,0,0,-,0,-,20,1,1,5,10.0,0,0,0,-
2019-11-09,4,,福山汰一,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-11-10,4,,福山汰一,1,,,,■,,4,3,0,0.75,0.75,3.00,0,0,0,-,1,1.00,2,0,0,0,0.0,1,0,0,0.0
2019-11-16,4,,福山汰一,4,■,■,■,■,,10,6,1,0.6,0.5,1.50,0,0,0,-,2,0.50,12,0,3,1,-4.2,2,0,2,50.0
2019-11-17,4,,福山汰一,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-11-23,4,,福山汰一,1,,,□,,,1,1,0,1.0,1.0,1.00,0,0,0,-,0,-,3,0,1,0,-8.3,0,0,0,-
2019-11-24,4,,福山汰一,1,,,■,,,6,4,0,0.6666666666666666,0.6666666666666666,4.00,0,0,0,-,0,-,5,0,1,1,0.0,0,0,0,-
2019-11-30,4,,福山汰一,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-12-01,4,,福山汰一,2,,,■,■,,5,4,0,0.8,0.8,2.00,0,0,0,-,0,-,10,0,1,2,2.5,0,0,0,-
2019-12-07,4,,福山汰一,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-12-08,4,,福山汰一,3,■,■,■,,,4,2,1,0.5,0.25,0.67,0,0,0,-,0,-,12,0,3,2,-2.1,1,0,1,50.0
2019-12-14,4,,福山汰一,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-12-15,4,,福山汰一,3,■,■,■,,,6,4,0,0.6666666666666666,0.6666666666666666,1.33,0,0,0,-,1,0.33,12,1,2,1,6.2,0,0,0,-
2019-12-21,4,,福山汰一,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-01-11,4,,福山汰一,3,,,□,■,■,3,2,0,0.6666666666666666,0.6666666666666666,0.67,0,0,0,-,3,1.00,12,1,2,2,8.3,0,0,0,-
2020-01-12,4,,福山汰一,1,,,□,,,0,0,0,,,-,0,0,0,-,1,1.00,0,0,0,0,-,0,0,0,-
2020-01-18,4,,福山汰一,4,■,■,■,■,,9,3,0,0.3333333333333333,0.3333333333333333,0.75,0,0,0,-,3,0.75,10,0,1,2,2.5,2,2,0,100.0
2020-01-19,4,,福山汰一,3,■,■,■,,,5,3,0,0.6,0.6,1.00,0,0,0,-,1,0.33,18,1,0,4,11.1,0,0,0,-
2020-01-25,4,,福山汰一,5,■,■,■,■,■,9,6,0,0.6666666666666666,0.6666666666666666,1.20,0,0,0,-,0,-,17,3,3,5,20.6,0,0,0,-
2020-01-26,4,,福山汰一,1,□,,,,,1,0,0,0.0,0.0,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-
2020-01-31,4,,福山汰一,3,■,■,■,,,5,4,0,0.8,0.8,1.33,0,0,0,-,0,-,11,0,2,1,-2.3,0,0,0,-
2020-02-08,4,,福山汰一,1,■,,,,,1,0,0,0.0,0.0,-,0,0,0,-,0,-,4,0,1,0,-6.2,0,0,0,-
2020-02-09,4,,福山汰一,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-02-15,4,,福山汰一,4,■,■,■,,□,8,3,0,0.375,0.375,0.75,0,0,0,-,3,0.75,11,1,3,2,6.8,1,1,0,100.0
2020-02-16,4,,福山汰一,3,■,■,■,,,8,4,0,0.5,0.5,1.33,0,0,0,-,5,1.67,8,0,0,1,3.1,1,0,0,0.0
