大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION1 MEN,JTサンダーズ広島,28,60,125,53,13,42.4,7,3,0,42.9,0.88,6,0.10,123,2,1,17,33,5.7,201,110,27,61.4,53,6,3,62
レギュラーラウンド,JTサンダーズ広島,27,57,124,53,13,42.7,7,3,0,42.9,0.93,6,0.11,121,2,1,15,33,6.2,199,108,27,61.1,53,6,3,62
GAME2（4位決定戦）,JTサンダーズ広島,1,3,1,0,0,0.0,0,0,0,-,-,0,-,2,0,0,2,0,-25.0,2,2,0,100.0,0,0,0,0
V.LEAGUE DIVISION1 MEN 2018-19,JTサンダーズ,34,66,94,33,10,35.1,4,3,0,75.0,0.50,8,0.12,122,0,1,15,30,3.9,176,73,49,55.4,33,8,1,42
レギュラーラウンド,JTサンダーズ,25,40,71,26,7,36.6,1,1,0,100.0,0.65,8,0.20,94,0,1,11,23,4.3,124,51,33,54.4,26,8,1,35
ファイナル６,JTサンダーズ,5,16,20,6,2,30.0,2,2,0,100.0,0.38,0,-,23,0,0,4,5,1.1,39,17,15,62.8,6,0,0,6
ファイナル３,JTサンダーズ,2,3,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,3,2,1,83.3,0,0,0,0
ファイナル,JTサンダーズ,2,7,3,1,1,33.3,1,0,0,0.0,0.14,0,-,5,0,0,0,2,10.0,10,3,0,30.0,1,0,0,1
Ｖ・プレミアリーグ男子 2017/18,JTサンダーズ,15,42,121,49,12,40.5,7,3,1,42.9,1.17,5,0.12,148,1,2,20,33,4.2,232,83,80,53.0,49,5,3,57
レギュラーラウンド,JTサンダーズ,7,17,51,25,4,49.0,5,3,1,60.0,1.47,1,0.06,63,1,2,8,15,7.5,63,30,21,64.3,25,1,3,29
ファイナル６,JTサンダーズ,5,16,44,19,7,43.2,1,0,0,0.0,1.19,2,0.12,63,0,0,11,11,0.0,109,35,40,50.5,19,2,0,21
ファイナル３,JTサンダーズ,3,9,26,5,1,19.2,1,0,0,0.0,0.56,2,0.22,22,0,0,1,7,6.8,60,18,19,45.8,5,2,0,7
レギュラーシーズン通算,,59,114,246,104,24,42.3,13,7,1,53.8,0.91,15,0.13,278,3,4,34,71,5.8,386,189,81,59.5,104,15,7,126
通算,,77,168,340,135,35,39.7,18,9,1,50.0,0.80,19,0.11,393,3,4,52,96,4.6,609,266,156,56.5,135,19,7,161
