大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION1 MEN,JTサンダーズ広島,13,11,12,4,1,33.3,0,0,0,-,0.36,1,0.09,6,0,0,1,2,4.2,10,1,1,15.0,4,1,0,5
レギュラーラウンド,JTサンダーズ広島,13,11,12,4,1,33.3,0,0,0,-,0.36,1,0.09,6,0,0,1,2,4.2,10,1,1,15.0,4,1,0,5
V.LEAGUE DIVISION1 MEN 2018-19,JTサンダーズ,5,0,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
レギュラーラウンド,JTサンダーズ,5,0,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
Ｖ・プレミアリーグ男子 2017/18,JTサンダーズ,9,8,8,3,0,37.5,1,0,0,0.0,0.38,0,-,3,0,0,0,0,0.0,5,2,1,50.0,3,0,0,3
レギュラーラウンド,JTサンダーズ,9,8,8,3,0,37.5,1,0,0,0.0,0.38,0,-,3,0,0,0,0,0.0,5,2,1,50.0,3,0,0,3
Ｖ・プレミアリーグ男子 2016/17,JTサンダーズ,1,0,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
レギュラーラウンド,JTサンダーズ,1,0,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
レギュラーシーズン通算,,28,19,20,7,1,35.0,1,0,0,0.0,0.37,1,0.05,9,0,0,1,2,2.8,15,3,2,26.7,7,1,0,8
通算,,28,19,20,7,1,35.0,1,0,0,0.0,0.37,1,0.05,9,0,0,1,2,2.8,15,3,2,26.7,7,1,0,8
