試合日,チーム,相手チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2019-03-30,JTマーヴェラス,東レアローズ,1,,芥川愛加,5,■,■,■,■,■,17,5,1,29.4,23.5,1.00,0,0,0,-,2,0.40,13,0,2,3,1.9,0,0,0,-,7
2019-03-30,JTマーヴェラス,東レアローズ,2,,林琴奈,5,■,■,■,■,■,27,11,1,40.7,37.0,2.20,0,0,0,-,1,0.20,8,0,1,0,-3.1,24,14,5,68.8,12
2019-03-30,JTマーヴェラス,東レアローズ,3,,小川杏奈,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-03-30,JTマーヴェラス,東レアローズ,4,,橘井友香,5,□,□,□,□,□,0,0,0,,,-,0,0,0,-,0,-,12,1,0,8,25.0,0,0,0,-,1
2019-03-30,JTマーヴェラス,東レアローズ,5,,柴田真果,2,□,nan,nan,nan,□,0,0,0,,,-,0,0,0,-,0,-,3,0,0,0,0.0,0,0,0,-,0
2019-03-30,JTマーヴェラス,東レアローズ,6,,田中瑞稀,5,■,■,■,■,■,43,19,0,44.2,44.2,3.80,5,2,0,40.0,0,-,21,1,0,8,14.3,47,22,10,57.4,20
2019-03-30,JTマーヴェラス,東レアローズ,7,,田中美咲,5,■,■,■,■,■,2,2,0,100.0,100.0,0.40,0,0,0,-,0,-,20,1,2,3,6.2,0,0,0,-,3
2019-03-30,JTマーヴェラス,東レアローズ,8,,カムンタラーケオカラヤー,5,■,■,■,■,■,5,3,0,60.0,60.0,0.60,0,0,0,-,1,0.20,11,0,1,2,2.3,1,0,1,50.0,4
2019-03-30,JTマーヴェラス,東レアローズ,9,,ミハイロヴィッチブランキツァ,5,■,■,■,■,■,83,40,7,48.2,39.8,8.00,17,7,5,41.2,0,-,16,0,0,5,7.8,0,0,0,-,40
2019-03-30,JTマーヴェラス,東レアローズ,10,,栗原恵,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-03-30,JTマーヴェラス,東レアローズ,11,,目黒優佳,5,□,□,□,□,□,0,0,0,,,-,0,0,0,-,0,-,6,0,0,0,0.0,7,3,1,50.0,0
2019-03-30,JTマーヴェラス,東レアローズ,14,,ヒックマンジャスティス,2,nan,nan,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,2,1,0,50.0,0
2019-03-30,JTマーヴェラス,東レアローズ,15,L,小幡真子,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,16,8,3,59.4,0
2019-03-30,JTマーヴェラス,東レアローズ,16,,山本美沙,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-03-30,JTマーヴェラス,東レアローズ,チーム合計,チーム合計,チーム合計,5,nan,nan,nan,nan,nan,177,80,9,45.2,40.1,16.00,22,9,5,40.9,4,0.80,110,3,6,29,8.0,97,48,20,59.8,87
