試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点,被アタック打数,被アタック得点,被アタック失点,被アタック決定率,被ブロック得点,被ブロックセット平均,被サーブ効果率,被サーブレシーブ成功率
2012-01-07,デンソーエアリービーズ,東レアローズ,2,3,0,2,,矢野美子,5,■,■,■,■,■,18,6,0,33.3,33.3,1.20,0,0,0,-,1,0.20,14,0,2,3,5.4,1,1,0,100.0,7,,,,,,,,
2012-01-07,デンソーエアリービーズ,東レアローズ,2,3,0,5,,熊谷桜子,5,■,■,■,■,■,0,0,0,,,-,0,0,0,-,0,-,16,1,0,5,14.1,0,0,0,-,1,,,,,,,,
2012-01-07,デンソーエアリービーズ,東レアローズ,2,3,0,6,,鈴木裕子,5,■,■,■,■,■,13,4,1,30.8,23.1,0.80,0,0,0,-,0,-,11,0,0,3,6.8,55,31,0,56.4,4,,,,,,,,
2012-01-07,デンソーエアリービーズ,東レアローズ,2,3,0,9,L,櫻井由香,3,nan,nan,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,7,6,0,85.7,0,,,,,,,,
2012-01-07,デンソーエアリービーズ,東レアローズ,2,3,0,11,,井上奈々朱,5,■,■,■,■,■,17,9,1,52.9,47.1,1.80,0,0,0,-,2,0.40,17,1,3,8,16.5,0,0,0,-,12,,,,,,,,
2012-01-07,デンソーエアリービーズ,東レアローズ,2,3,0,12,,泉岡未来,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2012-01-07,デンソーエアリービーズ,東レアローズ,2,3,0,14,,高橋菜穂子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2012-01-07,デンソーエアリービーズ,東レアローズ,2,3,0,16,,石井里沙,5,■,■,■,■,■,31,14,0,45.2,45.2,2.80,0,0,0,-,3,0.60,18,0,0,9,12.5,21,10,0,47.6,17,,,,,,,,
2012-01-07,デンソーエアリービーズ,東レアローズ,2,3,0,17,,大宮里美,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2012-01-07,デンソーエアリービーズ,東レアローズ,2,3,0,18,,栄絵里香,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2012-01-07,デンソーエアリービーズ,東レアローズ,2,3,0,19,,木島綾菜,3,nan,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2012-01-07,デンソーエアリービーズ,東レアローズ,2,3,0,20,L,真柴咲紀,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,16,7,0,43.8,0,,,,,,,,
2012-01-07,デンソーエアリービーズ,東レアローズ,2,3,0,22,,江口友里香,4,nan,□,□,□,□,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,1,0,0,0.0,0,,,,,,,,
2012-01-07,デンソーエアリービーズ,東レアローズ,2,3,0,チーム合計,チーム合計,チーム合計,5,nan,nan,nan,nan,nan,79,33,2,41.8,39.2,6.60,0,0,0,-,6,1.20,76,2,5,28,11.6,101,55,0,54.5,41,150,67,9,44.7,19,3.80,14.9,55.3
