試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2011-12-24,デンソーエアリービーズ,トヨタ車体クインシーズ,3,0,1,2,,矢野美子,3,■,■,■,nan,nan,12,5,2,41.7,25.0,1.67,0,0,0,-,1,0.33,11,0,0,6,13.6,0,0,0,-,6
2011-12-24,デンソーエアリービーズ,トヨタ車体クインシーズ,3,0,1,5,,熊谷桜子,3,■,■,■,nan,nan,0,0,0,,,-,0,0,0,-,1,0.33,14,0,0,5,8.9,0,0,0,-,1
2011-12-24,デンソーエアリービーズ,トヨタ車体クインシーズ,3,0,1,6,,鈴木裕子,3,■,■,■,nan,nan,17,8,0,47.1,47.1,2.67,0,0,0,-,0,-,10,0,0,6,15.0,14,4,0,28.6,8
2011-12-24,デンソーエアリービーズ,トヨタ車体クインシーズ,3,0,1,9,L,櫻井由香,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2011-12-24,デンソーエアリービーズ,トヨタ車体クインシーズ,3,0,1,11,,井上奈々朱,3,■,■,■,nan,nan,8,6,0,75.0,75.0,2.00,0,0,0,-,1,0.33,13,0,2,9,17.3,0,0,0,-,7
2011-12-24,デンソーエアリービーズ,トヨタ車体クインシーズ,3,0,1,12,,泉岡未来,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2011-12-24,デンソーエアリービーズ,トヨタ車体クインシーズ,3,0,1,14,,高橋菜穂子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2011-12-24,デンソーエアリービーズ,トヨタ車体クインシーズ,3,0,1,16,,石井里沙,3,■,■,■,nan,nan,31,9,2,29.0,22.6,3.00,2,1,0,50.0,1,0.33,14,0,0,1,1.8,17,10,0,58.8,10
2011-12-24,デンソーエアリービーズ,トヨタ車体クインシーズ,3,0,1,17,,大宮里美,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2011-12-24,デンソーエアリービーズ,トヨタ車体クインシーズ,3,0,1,18,,栄絵里香,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2011-12-24,デンソーエアリービーズ,トヨタ車体クインシーズ,3,0,1,19,,木島綾菜,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2011-12-24,デンソーエアリービーズ,トヨタ車体クインシーズ,3,0,1,20,L,真柴咲紀,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,15,9,0,60.0,0
2011-12-24,デンソーエアリービーズ,トヨタ車体クインシーズ,3,0,1,22,,江口友里香,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,1,0,0.0,0,0,0,-,0
2011-12-24,デンソーエアリービーズ,トヨタ車体クインシーズ,3,0,1,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,68,28,4,41.2,35.3,9.33,2,1,0,50.0,4,1.33,64,0,3,27,10.5,46,23,0,50.0,32
