試合日,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2019-10-19,12,,山内美咲,3,□,□,■,,,20,7,2,0.35,0.25,2.33,2,1,1,50.0,0,-,4,0,0,0,0.0,20,6,4,40.0
2019-10-26,12,,山内美咲,3,■,■,■,,,27,8,2,0.2962962962962963,0.2222222222222222,2.67,2,0,0,0.0,0,-,9,0,1,2,2.8,25,5,7,34.0
2019-10-27,12,,山内美咲,2,■,,,□,,5,0,0,0.0,0.0,-,0,0,0,-,0,-,4,0,1,3,12.5,6,0,0,0.0
2019-11-02,12,,山内美咲,1,,,□,,,9,5,0,0.5555555555555556,0.5555555555555556,5.00,0,0,0,-,0,-,6,0,0,4,16.7,10,1,3,25.0
2019-11-03,12,,山内美咲,3,■,■,■,,,33,11,0,0.3333333333333333,0.3333333333333333,3.67,4,1,0,25.0,2,0.67,20,2,0,10,22.5,34,11,10,47.1
2019-11-09,12,,山内美咲,3,■,■,■,,,25,6,2,0.24,0.16,2.00,6,4,0,66.7,1,0.33,17,0,1,3,2.9,23,9,5,50.0
2019-11-16,12,,山内美咲,3,■,■,□,,,13,3,0,0.2307692307692308,0.2307692307692308,1.00,3,1,0,33.3,0,-,3,0,0,1,8.3,17,9,3,61.8
2019-11-17,12,,山内美咲,3,■,■,■,,,13,3,2,0.2307692307692308,0.07692307692307693,1.00,0,0,0,-,0,-,3,0,0,0,0.0,18,3,4,27.8
2019-11-23,12,,山内美咲,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-11-24,12,,山内美咲,1,,,□,,,2,0,0,0.0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,1,0,0,0.0
2019-11-30,12,,山内美咲,1,,,□,,,2,1,0,0.5,0.5,1.00,0,0,0,-,0,-,1,0,0,0,0.0,1,0,0,0.0
2019-12-01,12,,山内美咲,1,,,□,,,0,0,0,,,-,0,0,0,-,0,-,1,0,1,0,-25.0,0,0,0,-
2019-12-07,12,,山内美咲,3,■,■,■,,,29,8,1,0.27586206896551724,0.2413793103448276,2.67,2,0,0,0.0,0,-,6,0,1,1,0.0,9,4,3,61.1
2019-12-08,12,,山内美咲,4,■,■,■,■,,33,9,2,0.2727272727272727,0.21212121212121213,2.25,3,1,0,33.3,2,0.50,11,0,1,4,6.8,7,2,1,35.7
2019-12-14,12,,山内美咲,2,■,■,,,,20,5,2,0.25,0.15,2.50,2,0,0,0.0,0,-,7,0,1,0,-3.6,18,4,6,38.9
2019-12-21,12,,山内美咲,3,□,□,□,,,10,2,1,0.2,0.1,0.67,0,0,0,-,0,-,0,0,0,0,-,2,1,1,75.0
2019-12-22,12,,山内美咲,3,□,□,□,,,4,1,0,0.25,0.25,0.33,0,0,0,-,1,0.33,0,0,0,0,-,0,0,0,-
2020-01-05,12,,山内美咲,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
