試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,相手アタック打数,相手アタック得点,相手アタック失点,相手アタック決定率,相手ブロック得点,相手ブロックセット平均,相手サーブ効果率,相手サーブレシーブ成功率
2021-01-16,長野GaRons,1,,酒井駿,3,■,■,■,nan,nan,27,12,3,44.4,33.3,4.00,1,0,0,0.0,1,0.33,9,0,2,1,-2.8,49,28,12,69.4,,,,,,,,
2021-01-16,長野GaRons,2,,鰐川怜児,3,■,■,■,nan,nan,13,9,0,69.2,69.2,3.00,0,0,0,-,0,-,6,0,3,1,-8.3,0,0,0,-,,,,,,,,
2021-01-16,長野GaRons,3,L,三角尚久,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-01-16,長野GaRons,4,,渡部勇人,3,□,□,□,nan,nan,1,1,0,100.0,100.0,0.33,0,0,0,-,0,-,4,0,0,2,12.5,0,0,0,-,,,,,,,,
2021-01-16,長野GaRons,6,,松下祐太,3,□,□,■,nan,nan,8,3,1,37.5,25.0,1.00,0,0,0,-,0,-,2,0,0,0,0.0,5,3,1,70.0,,,,,,,,
2021-01-16,長野GaRons,7,,石坂ハスナヌ,3,■,■,■,nan,nan,12,3,1,25.0,16.7,1.00,0,0,0,-,2,0.67,9,0,1,3,5.6,1,1,0,100.0,,,,,,,,
2021-01-16,長野GaRons,8,,笹岡凪斗,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,,,,,,,,
2021-01-16,長野GaRons,9,,高瀬太一,3,■,■,■,nan,nan,27,7,6,25.9,3.7,2.33,7,1,1,14.3,1,0.33,9,0,3,4,2.8,0,0,0,-,,,,,,,,
2021-01-16,長野GaRons,10,,柳生大成,2,□,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-01-16,長野GaRons,12,L,山田広大,3,〇,〇,〇,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,14,9,0,64.3,,,,,,,,
2021-01-16,長野GaRons,13,,福池凌太,2,■,■,nan,nan,nan,16,5,0,31.2,31.2,2.50,1,1,0,100.0,0,-,8,1,2,4,18.8,1,0,0,0.0,,,,,,,,
2021-01-16,長野GaRons,14,,高井大輝,3,■,■,■,nan,nan,1,0,0,0.0,0.0,-,0,0,0,-,0,-,11,1,0,2,13.6,0,0,0,-,,,,,,,,
2021-01-16,長野GaRons,16,,佐藤利空,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-01-16,長野GaRons,17,,篠原和政,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-01-16,長野GaRons,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,105,40,11,38.1,27.6,13.33,9,2,1,22.2,4,1.33,59,2,11,17,5.9,70,41,13,67.9,86,36,7,41.9,12,4.00,5.4,52.1
