試合日,年月,チーム,相手チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2010-12-04,2010-12,大分三好ヴァイセアドラー,東レアローズ,5,,浜崎勇矢,3,■,■,■,,,1,0,0,0.0,0.0,-,0,0,0,-,0,-,7,0,2,2,7.1,0,0,0,-,0
2010-12-04,2010-12,大分三好ヴァイセアドラー,東レアローズ,6,,前田徹也,3,□,□,□,,,0,0,0,,,-,0,0,0,-,0,-,3,0,3,0,0.0,0,0,0,-,0
2010-12-04,2010-12,大分三好ヴァイセアドラー,東レアローズ,8,,中村紘二,3,□,□,□,,,1,0,0,0.0,0.0,-,0,0,0,-,0,-,3,0,1,0,0.0,0,0,0,-,0
2010-12-04,2010-12,大分三好ヴァイセアドラー,東レアローズ,9,,五十嵐元,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-12-04,2010-12,大分三好ヴァイセアドラー,東レアローズ,10,,オンテレジェームス,3,■,■,■,,,38,16,3,42.1,34.2,5.33,20,10,1,50.0,1,0.33,12,2,3,3,21.2,0,0,0,-,19
2010-12-04,2010-12,大分三好ヴァイセアドラー,東レアローズ,11,,舩越満,3,■,■,■,,,10,5,2,50.0,30.0,1.67,1,0,0,0.0,0,-,7,0,1,2,7.1,22,13,0,59.1,5
2010-12-04,2010-12,大分三好ヴァイセアドラー,東レアローズ,12,L,興梠龍司,3,●,●,●,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,27,19,0,70.4,0
2010-12-04,2010-12,大分三好ヴァイセアドラー,東レアローズ,13,,中島悠樹,3,■,■,■,,,4,2,0,50.0,50.0,0.67,0,0,0,-,4,1.33,7,0,1,0,0.0,2,2,0,100.0,6
2010-12-04,2010-12,大分三好ヴァイセアドラー,東レアローズ,16,,安田将利,1,,,□,,,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2010-12-04,2010-12,大分三好ヴァイセアドラー,東レアローズ,17,,長江晃生,3,■,■,■,,,16,7,3,43.8,25.0,2.33,3,1,1,33.3,0,-,10,0,3,5,12.5,9,5,0,55.6,7
2010-12-04,2010-12,サントリーサンバーズ,パナソニックパンサーズ,1,,山村宏太,3,,□,■,■,,7,4,0,57.1,57.1,1.33,0,0,0,-,2,0.67,8,0,1,2,6.2,0,0,0,-,6
2010-12-04,2010-12,サントリーサンバーズ,パナソニックパンサーズ,2,,鈴木寛史,2,■,■,,,,6,3,0,50.0,50.0,1.50,0,0,0,-,2,1.00,3,0,1,1,8.3,1,0,0,0.0,5
2010-12-04,2010-12,サントリーサンバーズ,パナソニックパンサーズ,3,,坂本雄一郎,2,□,,□,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-12-04,2010-12,サントリーサンバーズ,パナソニックパンサーズ,5,,柴小屋康行,3,■,■,,□,,9,2,2,22.2,0.0,0.67,0,0,0,-,0,-,2,0,1,0,0.0,2,1,0,50.0,2
2010-12-04,2010-12,サントリーサンバーズ,パナソニックパンサーズ,6,,岡本祥吾,4,□,□,■,■,,1,1,0,100.0,100.0,0.25,0,0,0,-,1,0.25,8,0,0,1,3.1,0,0,0,-,2
2010-12-04,2010-12,サントリーサンバーズ,パナソニックパンサーズ,8,,金子隆行,4,■,■,■,■,,22,6,0,27.3,27.3,1.50,2,0,0,0.0,1,0.25,12,1,1,2,10.8,37,24,0,64.9,8
2010-12-04,2010-12,サントリーサンバーズ,パナソニックパンサーズ,9,,テオロペス,4,■,■,■,■,,46,20,5,43.5,32.6,5.00,15,7,3,46.7,6,1.50,25,3,8,10,20.4,0,0,0,-,29
2010-12-04,2010-12,サントリーサンバーズ,パナソニックパンサーズ,10,,冨士田裕大,4,■,■,■,■,,12,7,0,58.3,58.3,1.75,0,0,0,-,1,0.25,16,0,1,7,10.9,1,1,0,100.0,8
2010-12-04,2010-12,サントリーサンバーズ,パナソニックパンサーズ,11,L,津曲勝利,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-12-04,2010-12,サントリーサンバーズ,パナソニックパンサーズ,12,,柴田恭平,3,,□,□,□,,2,0,0,0.0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,1,1,0,100.0,0
2010-12-04,2010-12,サントリーサンバーズ,パナソニックパンサーズ,14,,二木健太,2,,,□,□,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-12-04,2010-12,サントリーサンバーズ,パナソニックパンサーズ,15,L,佐別當賢治,4,●,●,●,●,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,22,14,0,63.6,0
2010-12-04,2010-12,サントリーサンバーズ,パナソニックパンサーズ,18,,武市康,2,■,■,,,,0,0,0,,,-,0,0,0,-,1,0.50,4,0,1,2,12.5,0,0,0,-,1
2010-12-04,2010-12,サントリーサンバーズ,パナソニックパンサーズ,20,,米山達也,4,□,□,■,■,,19,8,0,42.1,42.1,2.00,7,3,0,42.9,1,0.25,12,1,1,7,21.2,9,7,0,77.8,10
2010-12-04,2010-12,パナソニックパンサーズ,サントリーサンバーズ,1,,清水邦広,3,,□,□,□,,7,5,0,71.4,71.4,1.67,0,0,0,-,0,-,2,0,2,0,0.0,0,0,0,-,5
2010-12-04,2010-12,パナソニックパンサーズ,サントリーサンバーズ,2,,宇佐美大輔,2,,,□,□,,0,0,0,,,-,0,0,0,-,1,0.50,2,0,1,1,12.5,0,0,0,-,1
2010-12-04,2010-12,パナソニックパンサーズ,サントリーサンバーズ,4,,伊東勇樹,1,,,,□,,2,1,0,50.0,50.0,1.00,0,0,0,-,0,-,2,0,0,1,12.5,2,0,0,0.0,1
2010-12-04,2010-12,パナソニックパンサーズ,サントリーサンバーズ,5,,山本隆弘,4,■,■,■,■,,37,10,3,27.0,18.9,2.50,11,4,2,36.4,2,0.50,15,1,0,8,20.0,0,0,0,-,13
2010-12-04,2010-12,パナソニックパンサーズ,サントリーサンバーズ,6,,白澤健児,4,■,■,■,■,,9,5,1,55.6,44.4,1.25,0,0,0,-,1,0.25,11,0,0,3,6.8,0,0,0,-,6
2010-12-04,2010-12,パナソニックパンサーズ,サントリーサンバーズ,8,,川村慎二,3,■,■,■,,,11,4,0,36.4,36.4,1.33,0,0,0,-,0,-,12,0,1,4,8.3,13,5,0,38.5,4
2010-12-04,2010-12,パナソニックパンサーズ,サントリーサンバーズ,10,,小西健太,4,■,■,■,■,,9,5,0,55.6,55.6,1.25,0,0,0,-,1,0.25,11,0,2,2,4.5,1,1,0,100.0,6
2010-12-04,2010-12,パナソニックパンサーズ,サントリーサンバーズ,11,,シウマルアウメイダ,4,■,■,■,■,,41,17,3,41.5,34.1,4.25,6,5,0,83.3,2,0.50,14,0,5,5,8.9,21,10,0,47.6,19
2010-12-04,2010-12,パナソニックパンサーズ,サントリーサンバーズ,13,,枩田優介,1,□,,,,,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2010-12-04,2010-12,パナソニックパンサーズ,サントリーサンバーズ,14,L,小糸敬夫,4,●,●,●,●,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,10,6,0,60.0,0
2010-12-04,2010-12,パナソニックパンサーズ,サントリーサンバーズ,15,,福澤達哉,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-12-04,2010-12,パナソニックパンサーズ,サントリーサンバーズ,16,,大竹貴久,4,■,■,■,■,,0,0,0,,,-,0,0,0,-,0,-,9,0,0,0,0.0,0,0,0,-,0
2010-12-04,2010-12,パナソニックパンサーズ,サントリーサンバーズ,17,L,永野健,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-12-04,2010-12,パナソニックパンサーズ,サントリーサンバーズ,18,,谷村孝,4,□,□,□,■,,6,4,0,66.7,66.7,1.00,0,0,0,-,2,0.50,7,0,0,1,3.6,27,16,0,59.3,6
2010-12-04,2010-12,JTサンダーズ,FC東京,1,,宮下雅寛,1,,,,□,,0,0,0,,,-,0,0,0,-,0,-,2,0,1,0,0.0,0,0,0,-,0
2010-12-04,2010-12,JTサンダーズ,FC東京,2,,町野仁志,4,■,■,■,■,,3,1,0,33.3,33.3,0.25,0,0,0,-,3,0.75,8,0,0,3,9.4,0,0,0,-,4
2010-12-04,2010-12,JTサンダーズ,FC東京,3,L,酒井大祐,4,●,●,●,●,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,20,7,0,35.0,0
2010-12-04,2010-12,JTサンダーズ,FC東京,5,,神田聖馬,3,□,,□,□,,0,0,0,,,-,0,0,0,-,0,-,4,0,0,3,18.8,0,0,0,-,0
2010-12-04,2010-12,JTサンダーズ,FC東京,6,,徳元幸人,4,■,■,■,■,,14,5,1,35.7,28.6,1.25,0,0,0,-,2,0.50,16,0,1,7,10.9,48,22,0,45.8,7
2010-12-04,2010-12,JTサンダーズ,FC東京,8,,中山大祐,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-12-04,2010-12,JTサンダーズ,FC東京,9,,甲斐祐之,2,■,■,,,,10,4,2,40.0,20.0,2.00,2,1,0,50.0,0,-,3,0,1,1,8.3,5,3,0,60.0,4
2010-12-04,2010-12,JTサンダーズ,FC東京,11,,ゴメスエルナルド,4,■,■,■,■,,44,21,5,47.7,36.4,5.25,16,9,0,56.2,3,0.75,17,2,3,9,22.6,0,0,0,-,26
2010-12-04,2010-12,JTサンダーズ,FC東京,14,,田村裕之,3,,■,■,■,,9,4,1,44.4,33.3,1.33,0,0,0,-,3,1.00,13,1,0,7,19.6,0,0,0,-,8
2010-12-04,2010-12,JTサンダーズ,FC東京,16,,塚崎祐平,3,,□,■,■,,24,12,1,50.0,45.8,4.00,4,3,0,75.0,1,0.33,6,0,2,2,8.3,4,2,0,50.0,13
2010-12-04,2010-12,JTサンダーズ,FC東京,17,,深津旭弘,3,,□,■,■,,0,0,0,,,-,0,0,0,-,1,0.33,13,0,0,4,7.7,0,0,0,-,1
2010-12-04,2010-12,JTサンダーズ,FC東京,19,,井上俊輔,2,■,■,,,,1,1,0,100.0,100.0,0.50,0,0,0,-,0,-,5,0,2,2,10.0,0,0,0,-,1
2010-12-04,2010-12,JTサンダーズ,FC東京,20,,筧本翔昂,1,■,,,,,1,0,0,0.0,0.0,-,0,0,0,-,0,-,4,0,0,1,6.2,0,0,0,-,0
2010-12-04,2010-12,JTサンダーズ,FC東京,21,L,大上正裕,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-12-04,2010-12,FC東京,JTサンダーズ,3,L,福田誉,4,●,●,●,●,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,23,15,0,65.2,0
2010-12-04,2010-12,FC東京,JTサンダーズ,5,,上場雄也,2,,,□,□,,6,5,0,83.3,83.3,2.50,2,2,0,100.0,0,-,2,0,0,2,25.0,0,0,0,-,5
2010-12-04,2010-12,FC東京,JTサンダーズ,6,,山内隆宏,2,,,□,□,,0,0,0,,,-,0,0,0,-,0,-,3,0,0,2,16.7,0,0,0,-,0
2010-12-04,2010-12,FC東京,JTサンダーズ,8,,大庭健裕,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-12-04,2010-12,FC東京,JTサンダーズ,10,,山岡祐也,4,■,■,■,■,,2,1,0,50.0,50.0,0.25,0,0,0,-,1,0.25,18,0,0,9,12.5,0,0,0,-,2
2010-12-04,2010-12,FC東京,JTサンダーズ,12,,阿部篤史,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-12-04,2010-12,FC東京,JTサンダーズ,13,L,土屋雄太,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-12-04,2010-12,FC東京,JTサンダーズ,14,,加賀龍哉,4,■,■,■,■,,8,7,1,87.5,75.0,1.75,0,0,0,-,4,1.00,15,0,1,8,13.3,0,0,0,-,11
2010-12-04,2010-12,FC東京,JTサンダーズ,19,,鎌田智勝,4,■,■,■,■,,31,13,3,41.9,32.3,3.25,4,2,1,50.0,1,0.25,16,1,4,7,15.9,10,3,0,30.0,15
2010-12-04,2010-12,FC東京,JTサンダーズ,23,,山本洋平,1,□,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-12-04,2010-12,FC東京,JTサンダーズ,26,,木村泰輔,4,■,■,■,■,,8,2,0,25.0,25.0,0.50,0,0,0,-,2,0.50,17,1,2,5,12.1,1,0,0,0.0,5
2010-12-04,2010-12,FC東京,JTサンダーズ,27,,三上圭治郎,4,□,□,□,□,,0,0,0,,,-,0,0,0,-,0,-,2,0,1,0,0.0,6,3,0,50.0,0
2010-12-04,2010-12,FC東京,JTサンダーズ,28,,前田和樹,4,■,■,■,■,,24,16,0,66.7,66.7,4.00,4,4,0,100.0,1,0.25,11,2,1,4,25.5,41,18,0,43.9,19
2010-12-04,2010-12,FC東京,JTサンダーズ,99,,ゾボレビーガブリエル,4,■,■,■,■,,33,14,4,42.4,30.3,3.50,6,3,1,50.0,1,0.25,10,0,7,3,7.5,0,0,0,-,15
2010-12-04,2010-12,堺ブレイザーズ,豊田合成トレフェルサ,1,,松本慶彦,4,■,■,■,■,,7,4,1,57.1,42.9,1.00,0,0,0,-,1,0.25,16,2,0,1,11.6,0,0,0,-,7
2010-12-04,2010-12,堺ブレイザーズ,豊田合成トレフェルサ,2,L,井上裕介,4,●,●,●,●,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,16,10,0,62.5,0
2010-12-04,2010-12,堺ブレイザーズ,豊田合成トレフェルサ,3,,石島雄介,4,■,■,■,■,,22,12,0,54.5,54.5,3.00,4,4,0,100.0,7,1.75,14,0,3,2,3.6,18,15,0,83.3,19
2010-12-04,2010-12,堺ブレイザーズ,豊田合成トレフェルサ,4,,北島武,4,■,■,■,■,,16,4,1,25.0,18.8,1.00,4,1,1,25.0,2,0.50,22,0,2,7,8.0,41,27,0,65.9,6
2010-12-04,2010-12,堺ブレイザーズ,豊田合成トレフェルサ,5,,内藤和也,3,□,□,,□,,0,0,0,,,-,0,0,0,-,0,-,7,0,0,1,3.6,0,0,0,-,0
2010-12-04,2010-12,堺ブレイザーズ,豊田合成トレフェルサ,7,,エンダキエムブレイ,4,■,■,■,■,,38,25,3,65.8,57.9,6.25,14,8,1,57.1,3,0.75,18,5,5,1,23.6,0,0,0,-,33
2010-12-04,2010-12,堺ブレイザーズ,豊田合成トレフェルサ,8,,金井修也,4,■,■,■,■,,0,0,0,,,-,0,0,0,-,0,-,11,1,0,0,7.3,0,0,0,-,1
2010-12-04,2010-12,堺ブレイザーズ,豊田合成トレフェルサ,9,,名田篤史,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-12-04,2010-12,堺ブレイザーズ,豊田合成トレフェルサ,10,,木内学,1,,,□,,,0,0,0,,,-,0,0,0,-,0,-,1,0,1,0,0.0,0,0,0,-,0
2010-12-04,2010-12,堺ブレイザーズ,豊田合成トレフェルサ,12,,横田一義,4,■,■,■,■,,9,6,1,66.7,55.6,1.50,0,0,0,-,4,1.00,7,0,1,1,3.6,0,0,0,-,10
2010-12-04,2010-12,堺ブレイザーズ,豊田合成トレフェルサ,14,L,坂梨朋彦,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-12-04,2010-12,堺ブレイザーズ,豊田合成トレフェルサ,16,,西尾太作,1,,□,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-12-04,2010-12,堺ブレイザーズ,豊田合成トレフェルサ,18,,大道大輔,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-12-04,2010-12,堺ブレイザーズ,豊田合成トレフェルサ,19,,今村駿,1,,□,,,,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2010-12-04,2010-12,豊田合成トレフェルサ,堺ブレイザーズ,1,,盛重龍,4,■,■,■,■,,14,9,0,64.3,64.3,2.25,2,2,0,100.0,1,0.25,11,1,2,3,15.9,22,16,0,72.7,11
2010-12-04,2010-12,豊田合成トレフェルサ,堺ブレイザーズ,4,,内山正平,3,,□,□,□,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-12-04,2010-12,豊田合成トレフェルサ,堺ブレイザーズ,6,,近裕崇,2,,,□,■,,4,4,0,100.0,100.0,2.00,0,0,0,-,0,-,5,0,0,2,10.0,0,0,0,-,4
2010-12-04,2010-12,豊田合成トレフェルサ,堺ブレイザーズ,7,L,古賀幸一郎,4,●,●,●,●,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,19,14,0,73.7,0
2010-12-04,2010-12,豊田合成トレフェルサ,堺ブレイザーズ,8,,井上崇昭,2,□,,,□,,5,2,0,40.0,40.0,1.00,1,1,0,100.0,0,-,1,0,1,0,0.0,3,2,0,66.7,2
2010-12-04,2010-12,豊田合成トレフェルサ,堺ブレイザーズ,9,,川浦博昭,1,■,,,,,3,1,0,33.3,33.3,1.00,0,0,0,-,0,-,3,0,1,1,8.3,0,0,0,-,1
2010-12-04,2010-12,豊田合成トレフェルサ,堺ブレイザーズ,10,,アンジェルコチュク,4,■,■,■,■,,46,14,5,30.4,19.6,3.50,15,1,2,6.7,2,0.50,19,0,2,6,7.9,0,0,0,-,16
2010-12-04,2010-12,豊田合成トレフェルサ,堺ブレイザーズ,11,L,森佑之,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-12-04,2010-12,豊田合成トレフェルサ,堺ブレイザーズ,13,,岡本秀明,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-12-04,2010-12,豊田合成トレフェルサ,堺ブレイザーズ,14,,幡司一貴,4,□,■,■,■,,9,7,0,77.8,77.8,1.75,0,0,0,-,1,0.25,13,1,1,2,10.0,1,1,0,100.0,9
2010-12-04,2010-12,豊田合成トレフェルサ,堺ブレイザーズ,15,,高橋和人,4,■,■,■,■,,29,16,3,55.2,44.8,4.00,8,3,1,37.5,2,0.50,14,0,5,3,5.4,40,31,0,77.5,18
2010-12-04,2010-12,豊田合成トレフェルサ,堺ブレイザーズ,18,,丸山祥二,3,■,■,■,,,5,2,0,40.0,40.0,0.67,0,0,0,-,0,-,10,1,1,3,17.5,0,0,0,-,3
2010-12-04,2010-12,豊田合成トレフェルサ,堺ブレイザーズ,21,,高橋幸造,4,■,■,■,■,,1,1,0,100.0,100.0,0.25,0,0,0,-,1,0.25,11,0,0,2,4.5,0,0,0,-,2
2010-12-04,2010-12,豊田合成トレフェルサ,堺ブレイザーズ,22,,松永理生,3,,□,□,□,,3,2,0,66.7,66.7,0.67,0,0,0,-,0,-,4,0,1,0,0.0,0,0,0,-,2
2010-12-05,2010-12,東レアローズ,FC東京,1,,富松崇彰,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-12-05,2010-12,東レアローズ,FC東京,2,L,田辺修,4,●,●,●,●,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,35,22,0,62.9,0
2010-12-05,2010-12,東レアローズ,FC東京,3,,古田史郎,2,□,,,□,,0,0,0,,,-,0,0,0,-,0,-,2,0,2,0,0.0,0,0,0,-,0
2010-12-05,2010-12,東レアローズ,FC東京,4,,近藤茂,4,■,■,■,■,,2,1,0,50.0,50.0,0.25,1,0,0,0.0,3,0.75,20,1,0,9,16.2,0,0,0,-,5
2010-12-05,2010-12,東レアローズ,FC東京,5,,米山裕太,4,■,■,■,■,,22,12,2,54.5,45.5,3.00,3,2,0,66.7,3,0.75,16,0,3,8,12.5,22,11,0,50.0,15
2010-12-05,2010-12,東レアローズ,FC東京,7,,相澤寿,4,■,■,■,■,,10,9,0,90.0,90.0,2.25,0,0,0,-,5,1.25,9,0,1,2,5.6,0,0,0,-,14
2010-12-05,2010-12,東レアローズ,FC東京,9,,阿部裕太,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-12-05,2010-12,東レアローズ,FC東京,10,,越谷章,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-12-05,2010-12,東レアローズ,FC東京,12,,ボヨビッチデヤン,4,■,■,■,■,,36,18,3,50.0,41.7,4.50,14,5,3,35.7,2,0.50,14,1,4,5,14.6,0,0,0,-,21
2010-12-05,2010-12,東レアローズ,FC東京,14,,今田祐介,1,,,□,,,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2010-12-05,2010-12,東レアローズ,FC東京,15,L,勝野裕士,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-12-05,2010-12,東レアローズ,FC東京,16,,角田辰徳,4,■,■,■,■,,29,11,3,37.9,27.6,2.75,3,2,0,66.7,0,-,19,0,4,6,7.9,13,6,0,46.2,11
2010-12-05,2010-12,東レアローズ,FC東京,17,,篠田歩,4,■,■,■,■,,8,4,0,50.0,50.0,1.00,0,0,0,-,4,1.00,17,2,4,6,19.4,0,0,0,-,10
2010-12-05,2010-12,東レアローズ,FC東京,18,,鈴木悠二,1,□,,,,,0,0,0,,,-,0,0,0,-,0,-,1,0,1,0,0.0,0,0,0,-,0
2010-12-05,2010-12,FC東京,東レアローズ,3,L,福田誉,4,●,●,●,●,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,14,8,0,57.1,0
2010-12-05,2010-12,FC東京,東レアローズ,5,,上場雄也,3,,□,□,□,,18,10,0,55.6,55.6,3.33,7,4,0,57.1,0,-,4,0,0,2,12.5,0,0,0,-,10
2010-12-05,2010-12,FC東京,東レアローズ,6,,山内隆宏,3,,□,□,□,,0,0,0,,,-,0,0,0,-,0,-,3,0,0,2,16.7,0,0,0,-,0
2010-12-05,2010-12,FC東京,東レアローズ,8,,大庭健裕,1,,,,□,,1,0,0,0.0,0.0,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2010-12-05,2010-12,FC東京,東レアローズ,10,,山岡祐也,4,■,■,■,■,,2,1,0,50.0,50.0,0.25,0,0,0,-,0,-,9,1,0,0,8.9,0,0,0,-,2
2010-12-05,2010-12,FC東京,東レアローズ,12,,阿部篤史,1,,□,,,,1,0,1,0.0,-100.0,-,1,0,1,0.0,0,-,2,1,1,0,40.0,0,0,0,-,1
2010-12-05,2010-12,FC東京,東レアローズ,13,L,土屋雄太,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-12-05,2010-12,FC東京,東レアローズ,14,,加賀龍哉,4,■,■,■,■,,11,4,1,36.4,27.3,1.00,0,0,0,-,2,0.50,14,0,1,7,12.5,0,0,0,-,6
2010-12-05,2010-12,FC東京,東レアローズ,19,,鎌田智勝,4,■,■,■,■,,14,5,1,35.7,28.6,1.25,3,1,0,33.3,0,-,13,0,3,3,5.8,6,1,0,16.7,5
2010-12-05,2010-12,FC東京,東レアローズ,23,,山本洋平,1,□,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,1,0,0,0.0,0
2010-12-05,2010-12,FC東京,東レアローズ,26,,木村泰輔,4,■,■,■,■,,8,5,0,62.5,62.5,1.25,0,0,0,-,4,1.00,9,0,1,2,5.6,0,0,0,-,9
