試合日,チーム,相手チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2020-02-23,サントリーサンバーズ,JTサンダーズ広島,1,L,鶴田大樹,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,17,11,2,70.6,0
2020-02-23,サントリーサンバーズ,JTサンダーズ広島,3,,小野遥輝,4,■,■,■,■,nan,12,7,1,58.3,50.0,1.75,0,0,0,-,3,0.75,6,0,1,1,0.0,0,0,0,-,10
2020-02-23,サントリーサンバーズ,JTサンダーズ広島,6,,季道帥,4,■,■,■,■,nan,22,7,1,31.8,27.3,1.75,5,2,1,40.0,1,0.25,11,1,2,1,6.8,8,1,2,25.0,9
2020-02-23,サントリーサンバーズ,JTサンダーズ広島,9,,大宅真樹,4,■,■,■,■,nan,0,0,0,,,-,0,0,0,-,1,0.25,39,5,4,9,16.0,0,0,0,-,6
2020-02-23,サントリーサンバーズ,JTサンダーズ広島,10,,藤中謙也,4,■,■,■,■,nan,15,8,1,53.3,46.7,2.00,2,0,1,0.0,1,0.25,13,0,0,1,1.9,29,12,2,44.8,9
2020-02-23,サントリーサンバーズ,JTサンダーズ広島,11,,秦耕介,2,□,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-02-23,サントリーサンバーズ,JTサンダーズ広島,12,,塩田達也,4,■,■,■,■,nan,4,3,0,75.0,75.0,0.75,1,0,0,0.0,0,-,13,1,1,3,11.5,0,0,0,-,4
2020-02-23,サントリーサンバーズ,JTサンダーズ広島,13,,ムセルスキードミトリー,4,■,■,■,■,nan,43,23,3,53.5,46.5,5.75,14,8,1,57.1,6,1.50,10,1,2,3,12.5,0,0,0,-,30
2020-02-23,サントリーサンバーズ,JTサンダーズ広島,15,,喜入祥充,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-02-23,サントリーサンバーズ,JTサンダーズ広島,17,,星谷健太朗,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-02-23,サントリーサンバーズ,JTサンダーズ広島,18,,小川猛,2,nan,□,nan,□,nan,2,1,0,50.0,50.0,0.50,1,0,0,0.0,0,-,1,0,0,0,0.0,0,0,0,-,1
2020-02-23,サントリーサンバーズ,JTサンダーズ広島,19,,栗山雅史,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-02-23,サントリーサンバーズ,JTサンダーズ広島,20,,西田寛基,4,□,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,2,0,-16.7,0,0,0,-,0
2020-02-23,サントリーサンバーズ,JTサンダーズ広島,21,,佐藤謙次,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,1,1,0.0,0,0,0,-,0
2020-02-23,サントリーサンバーズ,JTサンダーズ広島,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,98,49,6,50.0,43.9,12.25,23,10,3,43.5,12,3.00,98,8,13,19,9.7,54,24,6,50.0,69
