試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2019-11-24,ヴォレアス北海道,2,,山口功太郎,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-11-24,ヴォレアス北海道,3,,田城貴之,4,■,■,■,■,nan,18,11,1,0.6111111111111112,0.5555555555555556,2.75,0,0,0,-,2,0.50,8,0,5,1,-12.5,1,1,0,100.0
2019-11-24,ヴォレアス北海道,4,,古田史郎,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-11-24,ヴォレアス北海道,5,,家近滉一,2,■,■,nan,nan,nan,9,4,1,0.4444444444444444,0.3333333333333333,2.00,0,0,0,-,0,-,6,0,2,1,-4.2,14,8,5,75.0
2019-11-24,ヴォレアス北海道,6,,本澤凌斗,2,■,nan,nan,□,nan,1,1,0,1.0,1.0,0.50,0,0,0,-,0,-,7,0,0,0,0.0,0,0,0,-
2019-11-24,ヴォレアス北海道,8,,キサルムラートハン,4,■,■,■,■,nan,7,4,0,0.5714285714285714,0.5714285714285714,1.00,0,0,0,-,7,1.75,18,0,2,6,5.6,1,1,0,100.0
2019-11-24,ヴォレアス北海道,9,,加藤伊織,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-11-24,ヴォレアス北海道,10,L,白石啓丈,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,14,9,2,71.4
2019-11-24,ヴォレアス北海道,11,,藤村昇太,2,nan,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,2,0,-25.0,0,0,0,-
2019-11-24,ヴォレアス北海道,13,,佐々木博秋,4,■,■,■,■,nan,19,6,2,0.3157894736842105,0.21052631578947367,1.50,6,2,0,33.3,0,-,14,0,2,0,-3.6,19,13,3,76.3
2019-11-24,ヴォレアス北海道,14,,張育陞,4,■,■,■,■,nan,34,19,4,0.5588235294117647,0.4411764705882353,4.75,17,9,2,52.9,4,1.00,16,1,4,6,9.4,0,0,0,-
2019-11-24,ヴォレアス北海道,17,,辰巳遼,3,nan,■,■,■,nan,1,0,0,0.0,0.0,-,0,0,0,-,1,0.33,16,1,1,6,14.1,0,0,0,-
2019-11-24,ヴォレアス北海道,20,,戸田拓也,2,nan,nan,■,■,nan,7,4,0,0.5714285714285714,0.5714285714285714,2.00,0,0,0,-,0,-,8,1,2,2,12.5,15,12,1,83.3
2019-11-24,ヴォレアス北海道,23,,田城広光,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-11-24,ヴォレアス北海道,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,96,49,8,0.5104166666666666,0.4270833333333333,12.25,23,11,2,47.8,14,3.50,95,3,20,22,3.7,64,44,11,77.3
