大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION1 WOMEN,JTマーヴェラス,26,87,857,307,50,35.8,105,35,9,33.3,3.53,25,0.29,319,4,7,19,89,8.9,507,245,129,61.0,307,25,11,343
スターカンファレンス,JTマーヴェラス,15,49,474,159,26,33.5,74,22,6,29.7,3.24,11,0.22,164,3,5,11,47,10.4,273,129,68,59.7,159,11,8,178
交流戦,JTマーヴェラス,6,20,205,82,11,40.0,12,6,0,50.0,4.1,10,0.50,83,1,1,5,21,7.2,149,73,46,64.4,82,10,2,94
ファイナル８・Ｂグループ,JTマーヴェラス,3,10,101,36,8,35.6,12,4,1,33.3,3.6,0,-,39,0,0,3,13,6.4,47,28,4,63.8,36,0,0,36
セミファイナル②,JTマーヴェラス,1,3,29,11,1,37.9,3,1,1,33.3,3.67,0,-,10,0,1,0,3,17.5,9,4,0,44.4,11,0,1,12
ファイナル,JTマーヴェラス,1,5,48,19,4,39.6,4,2,1,50.0,3.8,4,0.80,23,0,0,0,5,5.4,29,11,11,56.9,19,4,0,23
V.LEAGUE DIVISION1 WOMEN 2018-19,JTマーヴェラス,30,103,630,243,47,38.6,36,11,5,30.6,2.36,18,0.17,250,2,5,16,70,8.2,668,319,173,60.7,243,18,7,268
Western Conference,JTマーヴェラス,8,28,177,57,13,32.2,7,2,0,28.6,2.04,6,0.21,61,0,1,4,18,7.4,199,96,45,59.5,57,6,1,64
交流戦,JTマーヴェラス,12,41,254,110,15,43.3,19,7,3,36.8,2.68,6,0.15,108,2,3,5,37,12.0,237,101,71,57.6,110,6,5,121
ファイナル８,JTマーヴェラス,7,24,150,57,16,38.0,8,2,1,25.0,2.38,4,0.17,65,0,1,6,14,4.6,172,88,45,64.2,57,4,1,62
ファイナル３,JTマーヴェラス,3,10,49,19,3,38.8,2,0,1,0.0,1.9,2,0.20,16,0,0,1,1,0.0,60,34,12,66.7,19,2,0,21
Ｖ・プレミアリーグ女子 2017/18,JTマーヴェラス,2,5,24,5,2,20.8,5,1,0,20.0,1.0,1,0.20,8,0,0,0,4,12.5,19,6,6,47.4,5,1,0,6
ファイナル,JTマーヴェラス,2,5,24,5,2,20.8,5,1,0,20.0,1.0,1,0.20,8,0,0,0,4,12.5,19,6,6,47.4,5,1,0,6
レギュラーシーズン通算,,41,138,1110,408,65,36.8,112,37,9,33.0,2.96,33,0.24,416,6,10,25,123,9.7,858,399,230,59.9,408,33,16,457
通算,,58,195,1511,555,99,36.7,146,47,14,32.2,2.85,44,0.23,577,6,12,35,163,8.7,1194,570,308,60.6,555,44,18,617
