大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
V.LEAGUE DIVISION1 WOMEN 2018-19,JTマーヴェラス,13,0,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
Western Conference,JTマーヴェラス,6,0,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
交流戦,JTマーヴェラス,6,0,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
ファイナル８,JTマーヴェラス,1,0,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
Ｖ・プレミアリーグ女子 2017/18,JTマーヴェラス,8,0,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
レギュラーラウンド,JTマーヴェラス,7,0,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
ファイナル,JTマーヴェラス,1,0,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
レギュラーシーズン通算,,19,0,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
通算,,21,0,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
