大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION1 WOMEN,JTマーヴェラス,26,37,289,90,14,31.1,24,8,2,33.3,2.43,4,0.11,103,0,6,7,35,12.6,226,104,54,58.0,90,4,6,100
スターカンファレンス,JTマーヴェラス,15,27,203,72,9,35.5,21,8,1,38.1,2.67,3,0.11,75,0,6,5,24,14.3,153,81,26,61.4,72,3,6,81
交流戦,JTマーヴェラス,6,3,12,2,1,16.7,1,0,0,0.0,0.67,0,-,2,0,0,0,1,12.5,7,0,7,50.0,2,0,0,2
ファイナル８・Ｂグループ,JTマーヴェラス,3,1,4,0,1,0.0,1,0,1,0.0,-,0,-,1,0,0,0,0,0.0,2,0,0,0.0,0,0,0,0
セミファイナル②,JTマーヴェラス,1,3,29,9,0,31.0,0,0,0,-,3.00,1,0.33,14,0,0,0,8,14.3,27,11,5,50.0,9,1,0,10
ファイナル,JTマーヴェラス,1,3,41,7,3,17.1,1,0,0,0.0,2.33,0,-,11,0,0,2,2,0.0,37,12,16,54.1,7,0,0,7
V.LEAGUE DIVISION1 WOMEN 2018-19,JTマーヴェラス,14,24,7,3,1,42.9,1,0,0,0.0,0.12,0,-,11,0,0,1,0,-2.3,37,17,11,60.8,3,0,0,3
Western Conference,JTマーヴェラス,1,0,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
交流戦,JTマーヴェラス,3,6,5,3,1,60.0,0,0,0,-,0.50,0,-,6,0,0,1,0,-4.2,10,5,4,70.0,3,0,0,3
ファイナル８,JTマーヴェラス,7,14,2,0,0,0.0,1,0,0,0.0,-,0,-,5,0,0,0,0,0.0,21,10,5,59.5,0,0,0,0
ファイナル３,JTマーヴェラス,3,4,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,6,2,2,50.0,0,0,0,0
レギュラーシーズン通算,,25,36,220,77,11,35.0,22,8,1,36.4,2.14,3,0.08,83,0,6,6,25,13.0,170,86,37,61.5,77,3,6,86
通算,,40,61,296,93,15,31.4,25,8,2,32.0,1.52,4,0.07,114,0,6,8,35,11.2,263,121,65,58.4,93,4,6,103
