大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION1 WOMEN,JTマーヴェラス,23,67,5,2,1,40.0,0,0,0,-,0.03,0,-,113,1,5,2,34,12.4,0,0,0,-,2,0,6,8
スターカンファレンス,JTマーヴェラス,12,36,2,1,0,50.0,0,0,0,-,0.03,0,-,70,1,2,1,25,12.9,0,0,0,-,1,0,3,4
交流戦,JTマーヴェラス,6,18,2,1,1,50.0,0,0,0,-,0.06,0,-,27,0,1,0,5,8.3,0,0,0,-,1,0,1,2
ファイナル８・Ｂグループ,JTマーヴェラス,3,7,1,0,0,0.0,0,0,0,-,-,0,-,5,0,0,1,1,0.0,0,0,0,-,0,0,0,0
セミファイナル②,JTマーヴェラス,1,2,0,0,0,-,0,0,0,-,-,0,-,3,0,0,0,0,0.0,0,0,0,-,0,0,0,0
ファイナル,JTマーヴェラス,1,4,0,0,0,-,0,0,0,-,-,0,-,8,0,2,0,3,34.4,0,0,0,-,0,0,2,2
V.LEAGUE DIVISION1 WOMEN 2018-19,JTマーヴェラス,30,71,17,5,0,29.4,0,0,0,-,0.07,1,0.01,135,1,4,6,36,9.3,3,0,1,16.7,5,1,5,11
Western Conference,JTマーヴェラス,8,26,5,1,0,20.0,0,0,0,-,0.04,0,-,59,1,1,1,21,11.9,0,0,0,-,1,0,2,3
交流戦,JTマーヴェラス,12,34,11,4,0,36.4,0,0,0,-,0.12,1,0.03,65,0,3,5,14,8.1,3,0,1,16.7,4,1,3,8
ファイナル８,JTマーヴェラス,7,7,0,0,0,-,0,0,0,-,-,0,-,7,0,0,0,0,0.0,0,0,0,-,0,0,0,0
ファイナル３,JTマーヴェラス,3,4,1,0,0,0.0,0,0,0,-,-,0,-,4,0,0,0,1,6.2,0,0,0,-,0,0,0,0
Ｖ・プレミアリーグ女子 2017/18,JTマーヴェラス,5,15,5,3,0,60.0,0,0,0,-,0.20,0,-,42,0,3,3,19,16.7,0,0,0,-,3,0,3,6
レギュラーラウンド,JTマーヴェラス,4,15,5,3,0,60.0,0,0,0,-,0.20,0,-,42,0,3,3,19,16.7,0,0,0,-,3,0,3,6
ファイナル,JTマーヴェラス,1,0,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
Ｖ・プレミアリーグ女子 2016/17,JTマーヴェラス,8,8,2,2,0,100.0,0,0,0,-,0.25,0,-,18,0,0,0,5,6.9,0,0,0,-,2,0,0,2
レギュラーラウンド,JTマーヴェラス,3,0,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
ファイナル６,JTマーヴェラス,5,8,2,2,0,100.0,0,0,0,-,0.25,0,-,18,0,0,0,5,6.9,0,0,0,-,2,0,0,2
レギュラーシーズン通算,,45,129,25,10,1,40.0,0,0,0,-,0.08,1,0.01,263,2,10,10,84,11.6,3,0,1,16.7,10,1,12,23
通算,,66,161,29,12,1,41.4,0,0,0,-,0.07,1,0.01,308,2,12,11,94,11.3,3,0,1,16.7,12,1,14,27
