大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION1 WOMEN,JTマーヴェラス,25,78,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,217,116,49,64.7,0,0,0,0
スターカンファレンス,JTマーヴェラス,14,40,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,108,61,25,68.1,0,0,0,0
交流戦,JTマーヴェラス,6,20,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,50,26,10,62.0,0,0,0,0
ファイナル８・Ｂグループ,JTマーヴェラス,3,10,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,38,21,7,64.5,0,0,0,0
セミファイナル②,JTマーヴェラス,1,3,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,8,5,1,68.8,0,0,0,0
ファイナル,JTマーヴェラス,1,5,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,13,3,6,46.2,0,0,0,0
V.LEAGUE DIVISION1 WOMEN 2018-19,JTマーヴェラス,30,119,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,450,237,111,65.0,0,0,0,0
Western Conference,JTマーヴェラス,8,31,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,105,60,25,69.0,0,0,0,0
交流戦,JTマーヴェラス,12,52,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,220,108,60,62.7,0,0,0,0
ファイナル８,JTマーヴェラス,7,26,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,85,48,17,66.5,0,0,0,0
ファイナル３,JTマーヴェラス,3,10,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,40,21,9,63.7,0,0,0,0
Ｖ・プレミアリーグ女子 2017/18,JTマーヴェラス,28,109,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,597,302,144,62.6,0,0,0,0
レギュラーラウンド,JTマーヴェラス,21,84,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,482,245,110,62.2,0,0,0,0
ファイナル６,JTマーヴェラス,5,19,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,81,40,24,64.2,0,0,0,0
ファイナル,JTマーヴェラス,2,6,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,34,17,10,64.7,0,0,0,0
Ｖ・プレミアリーグ女子 2016/17,JTマーヴェラス,20,56,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,351,250,0,71.2,0,0,0,0
レギュラーラウンド,JTマーヴェラス,15,35,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,234,169,0,72.2,0,0,0,0
ファイナル６,JTマーヴェラス,5,21,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,117,81,0,69.2,0,0,0,0
Ｖ・チャレンジリーグⅠ女子 2015/16,JTマーヴェラス,21,70,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,340,230,0,67.6,0,0,0,0
レギュラーラウンド,JTマーヴェラス,21,70,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,340,230,0,67.6,0,0,0,0
チャレンジマッチ女子2015/16,JTマーヴェラス,2,6,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,25,19,0,76.0,0,0,0,0
チャレンジマッチ,JTマーヴェラス,2,6,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,25,19,0,76.0,0,0,0,0
チャレンジマッチ女子2014/15,JTマーヴェラス,2,0,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
チャレンジマッチ,JTマーヴェラス,2,0,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
レギュラーシーズン通算,,97,332,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,1539,899,230,65.9,0,0,0,0
通算,,128,438,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,1980,1154,304,66.0,0,0,0,0
