大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION1 WOMEN,JTマーヴェラス,26,96,52,26,4,50.0,1,1,0,100.0,0.27,14,0.15,237,1,6,14,53,7.1,3,0,0,0.0,26,14,7,47
スターカンファレンス,JTマーヴェラス,15,58,32,13,3,40.6,1,1,0,100.0,0.22,12,0.21,144,0,2,8,27,4.7,2,0,0,0.0,13,12,2,27
交流戦,JTマーヴェラス,6,20,8,6,0,75.0,0,0,0,-,0.3,0,-,45,1,2,3,13,12.2,1,0,0,0.0,6,0,3,9
ファイナル８・Ｂグループ,JTマーヴェラス,3,10,3,1,0,33.3,0,0,0,-,0.1,1,0.10,28,0,1,2,5,6.2,0,0,0,-,1,1,1,3
セミファイナル②,JTマーヴェラス,1,3,2,1,1,50.0,0,0,0,-,0.33,1,0.33,8,0,0,0,4,12.5,0,0,0,-,1,1,0,2
ファイナル,JTマーヴェラス,1,5,7,5,0,71.4,0,0,0,-,1.0,0,-,12,0,1,1,4,14.6,0,0,0,-,5,0,1,6
レギュラーシーズン通算,,21,78,40,19,3,47.5,1,1,0,100.0,0.24,12,0.15,189,1,4,11,40,6.5,3,0,0,0.0,19,12,5,36
通算,,26,96,52,26,4,50.0,1,1,0,100.0,0.27,14,0.15,237,1,6,14,53,7.1,3,0,0,0.0,26,14,7,47
