大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION1 WOMEN,JTマーヴェラス,26,94,229,88,11,38.4,1,1,0,100.0,0.94,67,0.71,210,5,9,18,65,12.3,14,6,2,50.0,88,67,14,169
スターカンファレンス,JTマーヴェラス,15,56,150,56,7,37.3,0,0,0,-,1.0,38,0.68,134,4,5,9,44,13.2,8,3,1,43.8,56,38,9,103
交流戦,JTマーヴェラス,6,20,44,21,0,47.7,0,0,0,-,1.05,14,0.70,36,1,2,6,12,12.5,5,3,1,70.0,21,14,3,38
ファイナル８・Ｂグループ,JTマーヴェラス,3,10,24,9,4,37.5,1,1,0,100.0,0.9,9,0.90,23,0,0,2,6,4.3,1,0,0,0.0,9,9,0,18
セミファイナル②,JTマーヴェラス,1,3,5,1,0,20.0,0,0,0,-,0.33,2,0.67,9,0,1,0,1,13.9,0,0,0,-,1,2,1,4
ファイナル,JTマーヴェラス,1,5,6,1,0,16.7,0,0,0,-,0.2,4,0.80,8,0,1,1,2,15.6,0,0,0,-,1,4,1,6
V.LEAGUE DIVISION1 WOMEN 2018-19,JTマーヴェラス,30,119,460,200,33,43.5,1,0,0,0.0,1.68,59,0.50,383,8,15,45,130,11.6,4,1,0,25.0,200,59,23,282
Western Conference,JTマーヴェラス,8,31,107,44,9,41.1,1,0,0,0.0,1.42,16,0.52,94,3,1,9,36,11.4,1,0,0,0.0,44,16,4,64
交流戦,JTマーヴェラス,12,52,214,92,13,43.0,0,0,0,-,1.77,22,0.42,177,3,7,25,62,10.9,2,1,0,50.0,92,22,10,124
ファイナル８,JTマーヴェラス,7,26,108,55,7,50.9,0,0,0,-,2.12,17,0.65,82,2,5,7,26,14.3,1,0,0,0.0,55,17,7,79
ファイナル３,JTマーヴェラス,3,10,31,9,4,29.0,0,0,0,-,0.9,4,0.40,30,0,2,4,6,8.3,0,0,0,-,9,4,2,15
Ｖ・プレミアリーグ女子 2017/18,JTマーヴェラス,28,108,398,177,30,44.5,0,0,0,-,1.64,68,0.63,300,4,9,33,105,10.3,8,3,2,50.0,177,68,13,258
レギュラーラウンド,JTマーヴェラス,21,83,292,125,21,42.8,0,0,0,-,1.51,53,0.64,233,2,8,24,87,11.1,7,3,1,50.0,125,53,10,188
ファイナル６,JTマーヴェラス,5,19,78,39,8,50.0,0,0,0,-,2.05,13,0.68,54,1,1,8,14,6.5,0,0,0,-,39,13,2,54
ファイナル,JTマーヴェラス,2,6,28,13,1,46.4,0,0,0,-,2.17,2,0.33,13,1,0,1,4,13.5,1,0,1,50.0,13,2,1,16
Ｖ・プレミアリーグ女子 2016/17,JTマーヴェラス,5,5,4,1,0,25.0,0,0,0,-,0.2,0,-,1,0,0,0,1,25.0,1,0,0,0.0,1,0,0,1
ファイナル６,JTマーヴェラス,5,5,4,1,0,25.0,0,0,0,-,0.2,0,-,1,0,0,0,1,25.0,1,0,0,0.0,1,0,0,1
Ｖ・チャレンジリーグⅠ女子 2015/16,JTマーヴェラス,21,70,332,172,29,51.8,0,0,0,-,2.46,58,0.83,287,7,15,27,123,17.3,6,1,0,16.7,172,58,22,252
レギュラーラウンド,JTマーヴェラス,21,70,332,172,29,51.8,0,0,0,-,2.46,58,0.83,287,7,15,27,123,17.3,6,1,0,16.7,172,58,22,252
チャレンジマッチ女子2015/16,JTマーヴェラス,2,6,26,13,3,50.0,0,0,0,-,2.17,6,1.00,21,0,0,3,8,9.5,4,2,0,50.0,13,6,0,19
チャレンジマッチ,JTマーヴェラス,2,6,26,13,3,50.0,0,0,0,-,2.17,6,1.00,21,0,0,3,8,9.5,4,2,0,50.0,13,6,0,19
Ｖ・チャレンジリーグ女子 2014/15,JTマーヴェラス,18,59,242,128,11,52.9,0,0,0,-,2.17,37,0.63,273,3,18,32,110,16.4,3,2,0,66.7,128,37,21,186
