試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2020-02-16,東レアローズ,1,,富松崇彰,5,■,■,■,■,■,13,7,1,0.5384615384615384,0.46153846153846156,1.40,0,0,0,-,0,-,16,1,1,1,6.2,1,1,0,100.0
2020-02-16,東レアローズ,2,,高橋健太郎,2,nan,nan,nan,□,□,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-02-16,東レアローズ,4,,ルジェアントニン,3,■,■,■,nan,nan,20,7,2,0.35,0.25,2.33,10,3,1,30.0,0,-,8,0,2,4,6.2,0,0,0,-
2020-02-16,東レアローズ,5,,米山裕太,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-02-16,東レアローズ,6,,落合一貴,4,nan,□,□,■,■,18,13,2,0.7222222222222222,0.6111111111111112,3.25,10,8,0,80.0,2,0.50,11,0,2,4,4.5,0,0,0,-
2020-02-16,東レアローズ,7,,峯村雄大,3,nan,□,□,nan,□,0,0,0,,,-,0,0,0,-,0,-,6,0,2,2,0.0,0,0,0,-
2020-02-16,東レアローズ,9,,富田将馬,4,nan,■,■,■,■,28,13,2,0.4642857142857143,0.39285714285714285,3.25,5,2,0,40.0,0,-,16,1,2,3,7.8,14,7,4,64.3
2020-02-16,東レアローズ,10,,星野秀知,5,■,■,■,■,■,32,18,2,0.5625,0.5,3.60,1,1,0,100.0,1,0.20,18,0,1,4,4.2,29,10,10,51.7
2020-02-16,東レアローズ,15,,李博,5,■,■,■,■,■,10,7,1,0.7,0.6,1.40,0,0,0,-,4,0.80,16,1,2,3,7.8,2,1,0,50.0
2020-02-16,東レアローズ,18,,鈴木悠二,4,□,nan,□,□,□,0,0,0,,,-,0,0,0,-,0,-,5,0,2,0,-10.0,0,0,0,-
2020-02-16,東レアローズ,19,,梅野聡,2,■,■,nan,nan,nan,1,1,0,1.0,1.0,0.50,0,0,0,-,0,-,5,0,1,1,0.0,0,0,0,-
2020-02-16,東レアローズ,20,,アウントゥ,1,■,nan,nan,nan,nan,8,1,0,0.125,0.125,1.00,0,0,0,-,0,-,2,0,1,0,-12.5,6,3,1,58.3
2020-02-16,東レアローズ,21,,藤井直伸,4,nan,□,■,■,■,2,1,0,0.5,0.5,0.25,0,0,0,-,0,-,8,1,3,2,9.4,0,0,0,-
2020-02-16,東レアローズ,22,L,井手智,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,36,17,11,62.5
2020-02-16,東レアローズ,チーム合計,チーム合計,チーム合計,5,nan,nan,nan,nan,nan,132,68,10,0.5151515151515151,0.4393939393939394,13.60,26,14,1,53.8,7,1.40,111,4,19,24,4.7,88,39,26,59.1
