試合日,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2019-11-16,1,L,北村果穂,4,〇,〇,〇,〇,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-11-16,2,,江川優貴,1,,,,□,,1,1,0,1.0,1.0,1.00,0,0,0,-,0,-,2,1,1,0,37.5,0,0,0,-
2019-11-16,3,,木村友里,4,■,■,■,■,,42,11,2,0.2619047619047619,0.21428571428571427,2.75,3,1,0,33.3,0,-,13,0,2,2,0.0,31,8,15,50.0
2019-11-16,5,,浅川希,2,,,□,□,,4,2,0,0.5,0.5,1.00,0,0,0,-,0,-,1,0,0,0,0.0,6,2,4,66.7
2019-11-16,8,,田村愛美,4,■,■,■,■,,1,1,0,1.0,1.0,0.25,0,0,0,-,1,0.25,9,0,1,0,-2.8,0,0,0,-
2019-11-16,10,,柳沢紫子,4,■,■,■,■,,37,8,2,0.21621621621621623,0.16216216216216217,2.00,9,1,0,11.1,2,0.50,12,0,3,3,0.0,0,0,0,-
2019-11-16,11,L,森寿実子,4,●,●,●,●,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,9,3,1,38.9
2019-11-16,13,,本間有貴,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-11-16,15,,投野ひかる,4,□,□,□,□,,0,0,0,,,-,0,0,0,-,0,-,2,0,1,1,0.0,0,0,0,-
2019-11-16,16,,宮本菜月,4,□,□,□,□,,19,4,2,0.21052631578947367,0.10526315789473684,1.00,2,0,0,0.0,0,-,2,0,1,0,-12.5,0,0,0,-
2019-11-16,17,,伊藤摩耶,4,■,■,■,■,,12,5,0,0.4166666666666667,0.4166666666666667,1.25,0,0,0,-,1,0.25,13,1,0,5,17.3,1,1,0,100.0
2019-11-16,18,,藤原真理子,4,■,■,■,■,,40,8,4,0.2,0.1,2.00,7,1,1,14.3,0,-,19,3,0,5,22.4,43,14,19,54.7
2019-11-16,19,,菅原里奈,4,■,■,■,■,,30,11,2,0.36666666666666664,0.3,2.75,0,0,0,-,6,1.50,11,0,0,3,6.8,1,1,0,100.0
2019-11-16,チーム合計,チーム合計,チーム合計,4,,,,,,186,51,12,0.27419354838709675,0.20967741935483872,12.75,21,3,1,14.3,10,2.50,84,5,9,19,8.9,91,29,39,53.3
