試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2020-02-02,プレステージ・インターナショナルアランマーレ,1,,北村果穂,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0,0,-
2020-02-02,プレステージ・インターナショナルアランマーレ,2,,江川優貴,3,■,■,■,nan,nan,18,7,2,0.3888888888888889,0.2777777777777778,2.33,1,0,0,0.0,0,-,7,0,1,1,0.0,0,0,0,-
2020-02-02,プレステージ・インターナショナルアランマーレ,3,,木村友里,3,■,■,■,nan,nan,18,5,1,0.2777777777777778,0.2222222222222222,1.67,0,0,0,-,1,0.33,11,0,0,4,9.1,28,13,9,62.5
2020-02-02,プレステージ・インターナショナルアランマーレ,5,,浅川希,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-02-02,プレステージ・インターナショナルアランマーレ,8,,田村愛美,3,■,■,■,nan,nan,0,0,0,,,-,0,0,0,-,0,-,9,0,0,2,5.6,0,0,0,-
2020-02-02,プレステージ・インターナショナルアランマーレ,10,,柳沢紫子,3,■,■,■,nan,nan,9,2,1,0.2222222222222222,0.1111111111111111,0.67,0,0,0,-,4,1.33,9,0,2,6,11.1,2,0,0,0.0
2020-02-02,プレステージ・インターナショナルアランマーレ,11,L,森寿実子,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,6,4,1,75.0
2020-02-02,プレステージ・インターナショナルアランマーレ,12,,榎本里歩,3,■,■,■,nan,nan,26,10,1,0.38461538461538464,0.34615384615384615,3.33,2,1,0,50.0,1,0.33,14,0,4,5,1.8,15,8,3,63.3
2020-02-02,プレステージ・インターナショナルアランマーレ,13,,本間有貴,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-02-02,プレステージ・インターナショナルアランマーレ,15,,投野ひかる,3,□,□,□,nan,nan,2,1,0,0.5,0.5,0.33,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-
2020-02-02,プレステージ・インターナショナルアランマーレ,16,,宮本菜月,3,□,□,□,nan,nan,24,6,2,0.25,0.16666666666666666,2.00,2,0,0,0.0,2,0.67,6,0,3,1,-8.3,0,0,0,-
2020-02-02,プレステージ・インターナショナルアランマーレ,17,,伊藤摩耶,3,■,■,■,nan,nan,14,8,0,0.5714285714285714,0.5714285714285714,2.67,0,0,0,-,2,0.67,14,1,1,4,12.5,0,0,0,-
2020-02-02,プレステージ・インターナショナルアランマーレ,18,,藤原真理子,1,nan,nan,□,nan,nan,5,3,1,0.6,0.4,3.00,0,0,0,-,0,-,1,0,0,0,0.0,3,1,2,66.7
2020-02-02,プレステージ・インターナショナルアランマーレ,19,,菅原里奈,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-02-02,プレステージ・インターナショナルアランマーレ,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,116,42,8,0.3620689655172414,0.29310344827586204,14.00,5,1,0,20.0,10,3.33,73,1,11,24,5.8,54,26,15,62.0
