名前,年月,チーム,背番号,月,出場数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,ブロック得点,サーブ打数,サーブ得点,サーブ失点,サーブ効果,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,総得点,バックアタック決定率,アタックセット平均,ブロックセット平均,サーブ効果率,サーブレシーブ成功率
古田博幸,2004-01,旭化成スパーキッズ,15,7,18,20,9,2,45.0,35.0,0,0,0,3,36,1,3,5,19,12,0,13,,0.5,0.17,4.2,63.2
古田博幸,2004-02,旭化成スパーキッズ,15,12,19,9,1,1,11.1,0.0,0,0,0,1,27,1,4,7,18,11,0,3,,0.05,0.05,6.5,61.1
吉田譲,2004-01,サントリーサンバーズ,19,1,3,0,0,0,,,0,0,0,0,5,0,1,1,0,0,0,0,,0.0,0.0,0.0,
坂本雄一郎,2003-12,サントリーサンバーズ,3,24,2,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
坂本雄一郎,2004-01,サントリーサンバーズ,3,8,14,1,0,1,0.0,-100.0,0,0,0,1,2,0,1,0,0,0,0,1,,0.0,0.07,-12.5,
坂本雄一郎,2004-02,サントリーサンバーズ,3,12,15,8,4,0,50.0,50.0,0,0,0,0,19,0,1,2,0,0,0,4,,0.27,0.0,1.3,
増村雅尚,2003-12,堺ブレイザーズ,3,24,5,9,4,1,44.4,33.3,4,2,1,0,3,0,1,0,2,1,0,4,50.0,0.8,0.0,-8.3,50.0
増村雅尚,2004-01,堺ブレイザーズ,3,5,13,0,0,0,,,0,0,0,1,0,0,0,0,0,0,0,1,,0.0,0.08,,
増村雅尚,2004-02,堺ブレイザーズ,3,6,13,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
増野彰,2003-12,堺ブレイザーズ,11,84,28,0,0,0,,,0,0,0,0,0,0,0,0,172,111,0,0,,0.0,0.0,,64.5
増野彰,2004-01,堺ブレイザーズ,11,5,18,0,0,0,,,0,0,0,0,0,0,0,0,128,89,0,0,,0.0,0.0,,69.5
増野彰,2004-02,堺ブレイザーズ,11,12,25,0,0,0,,,0,0,0,0,0,0,0,0,159,122,0,0,,0.0,0.0,,76.7
大久保茂和,2004-01,堺ブレイザーズ,2,3,10,0,0,0,,,0,0,0,0,0,0,0,0,77,46,0,0,,0.0,0.0,,59.7
大坪史明,2003-12,旭化成スパーキッズ,14,84,27,198,85,18,42.9,33.8,102,38,14,9,112,8,28,40,3,1,0,102,37.3,3.15,0.33,9.8,33.3
大坪史明,2004-01,旭化成スパーキッズ,14,8,30,243,91,23,37.4,28.0,93,43,11,6,114,7,32,40,3,0,0,104,46.2,3.03,0.2,7.9,0.0
大坪史明,2004-02,旭化成スパーキッズ,14,12,23,193,89,13,46.1,39.4,74,33,10,7,88,8,25,21,4,2,0,104,44.6,3.87,0.3,8.0,50.0
大村悟,2003-12,NECブルーロケッツ,1,84,31,157,80,25,51.0,35.0,35,19,7,14,92,2,10,24,162,89,0,96,54.3,2.58,0.45,6.0,54.9
大村悟,2004-01,NECブルーロケッツ,1,8,29,142,69,19,48.6,35.2,23,9,4,15,98,1,5,22,144,74,0,85,39.1,2.38,0.52,5.4,51.4
大村悟,2004-02,NECブルーロケッツ,1,12,24,141,74,17,52.5,40.4,24,9,6,6,89,5,11,21,137,93,0,85,37.5,3.08,0.25,8.4,67.9
大森陽祐,2003-12,NECブルーロケッツ,3,36,13,0,0,0,,,0,0,0,0,0,0,0,0,72,47,0,0,,0.0,0.0,,65.3
大森陽祐,2004-01,NECブルーロケッツ,3,8,29,0,0,0,,,0,0,0,0,0,0,0,0,151,114,0,0,,0.0,0.0,,75.5
大森陽祐,2004-02,NECブルーロケッツ,3,12,24,0,0,0,,,0,0,0,0,0,0,0,0,104,77,0,0,,0.0,0.0,,74.0
奥谷信彦,2003-12,NECブルーロケッツ,12,84,24,0,0,0,,,0,0,0,0,35,1,6,8,0,0,0,1,,0.0,0.0,4.3,
奥谷信彦,2004-01,NECブルーロケッツ,12,8,21,0,0,0,,,0,0,0,0,27,0,7,5,1,1,0,0,,0.0,0.0,-1.9,100.0
奥谷信彦,2004-02,NECブルーロケッツ,12,8,12,0,0,0,,,0,0,0,0,17,2,4,3,0,0,0,2,,0.0,0.0,10.3,
宇佐美大輔,2003-12,NECブルーロケッツ,8,84,31,17,13,0,76.5,76.5,0,0,0,10,95,4,25,28,4,1,0,27,,0.42,0.32,5.0,25.0
宇佐美大輔,2004-01,NECブルーロケッツ,8,7,24,7,4,1,57.1,42.9,0,0,0,16,88,5,23,26,1,0,0,25,,0.17,0.67,6.5,0.0
宇佐美大輔,2004-02,NECブルーロケッツ,8,10,7,3,1,0,33.3,33.3,0,0,0,1,24,0,5,2,0,0,0,2,,0.14,0.14,-3.1,
安原貴之,2003-12,豊田合成トレフェルサ,13,84,16,0,0,0,,,0,0,0,0,17,0,2,3,0,0,0,0,,0.0,0.0,1.5,
安原貴之,2004-01,豊田合成トレフェルサ,13,3,7,0,0,0,,,0,0,0,0,8,0,2,1,0,0,0,0,,0.0,0.0,-3.1,
安原貴之,2004-02,豊田合成トレフェルサ,13,4,7,0,0,0,,,0,0,0,0,10,0,2,3,0,0,0,0,,0.0,0.0,2.5,
宮下雅寛,2003-12,JTサンダーズ,1,48,14,23,13,2,56.5,47.8,1,1,0,6,48,3,8,13,0,0,0,22,100.0,0.93,0.43,8.9,
宮下雅寛,2004-01,JTサンダーズ,1,8,21,38,16,2,42.1,36.8,1,1,0,7,75,2,11,16,1,0,0,25,100.0,0.76,0.33,4.3,0.0
宮下雅寛,2004-02,JTサンダーズ,1,12,11,6,4,1,66.7,50.0,0,0,0,3,23,1,6,5,0,0,0,8,,0.36,0.27,3.3,
小坂慎吾,2003-12,サントリーサンバーズ,5,36,7,2,0,0,0.0,0.0,1,0,0,1,12,0,4,2,8,2,0,1,0.0,0.0,0.14,-4.2,25.0
小坂慎吾,2004-01,サントリーサンバーズ,5,1,3,0,0,0,,,0,0,0,0,3,0,0,1,0,0,0,0,,0.0,0.0,8.3,
小川吉,2003-12,サントリーサンバーズ,18,60,19,0,0,0,,,0,0,0,0,0,0,0,0,116,76,0,0,,0.0,0.0,,65.5
小林敦,2004-01,東レアローズ,11,8,11,2,0,0,0.0,0.0,0,0,0,1,5,0,0,2,1,1,0,1,,0.0,0.09,10.0,100.0
小林敦,2004-02,東レアローズ,11,12,15,2,0,0,0.0,0.0,0,0,0,1,2,0,0,0,1,1,0,1,,0.0,0.07,0.0,100.0
小糸敬夫,2003-12,パナソニックパンサーズ,6,84,32,0,0,0,,,0,0,0,0,0,0,0,0,166,112,0,0,,0.0,0.0,,67.5
小糸敬夫,2004-01,パナソニックパンサーズ,6,8,33,0,0,0,,,0,0,0,0,0,0,0,0,190,130,0,0,,0.0,0.0,,68.4
小糸敬夫,2004-02,パナソニックパンサーズ,6,12,22,0,0,0,,,0,0,0,0,0,0,0,0,131,87,0,0,,0.0,0.0,,66.4
小西健太,2003-12,堺ブレイザーズ,0,84,24,40,20,1,50.0,47.5,0,0,0,8,94,9,13,30,3,1,0,37,,0.83,0.33,14.1,33.3
小西健太,2004-01,堺ブレイザーズ,0,8,21,33,17,4,51.5,39.4,0,0,0,12,87,6,14,31,3,1,0,35,,0.81,0.57,11.8,33.3
小西健太,2004-02,堺ブレイザーズ,0,12,21,9,6,1,66.7,55.6,0,0,0,0,36,3,5,9,1,0,0,9,,0.29,0.0,11.1,0.0
尾上健司,2003-12,JTサンダーズ,20,60,16,29,15,0,51.7,51.7,0,0,0,7,38,0,1,2,0,0,0,22,,0.94,0.44,0.7,
尾上健司,2004-01,JTサンダーズ,20,8,26,57,25,1,43.9,42.1,0,0,0,16,68,1,11,13,3,3,0,42,,0.96,0.62,2.2,100.0
尾上健司,2004-02,JTサンダーズ,20,12,23,44,23,1,52.3,50.0,0,0,0,19,66,0,3,4,0,0,0,42,,1.0,0.83,0.4,
山口誠,2003-12,東レアローズ,6,72,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
山口誠,2004-01,東レアローズ,6,8,4,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
山口誠,2004-02,東レアローズ,6,12,11,4,2,0,50.0,50.0,0,0,0,1,45,2,2,5,1,1,0,5,,0.18,0.09,6.1,100.0
山崎典行,2003-12,旭化成スパーキッズ,2,24,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
山崎典行,2004-01,旭化成スパーキッズ,2,2,3,0,0,0,,,0,0,0,0,3,0,0,2,0,0,0,0,,0.0,0.0,16.7,
山本健之,2003-12,JTサンダーズ,12,84,28,0,0,0,,,0,0,0,0,0,0,0,0,155,107,0,0,,0.0,0.0,,69.0
山本健之,2004-01,JTサンダーズ,12,8,26,0,0,0,,,0,0,0,0,0,0,0,0,179,130,0,0,,0.0,0.0,,72.6
山本健之,2004-02,JTサンダーズ,12,10,20,0,0,0,,,0,0,0,0,0,0,0,0,123,85,0,0,,0.0,0.0,,69.1
山本太二,2003-12,東レアローズ,20,84,26,7,0,0,0.0,0.0,1,0,0,10,87,4,15,27,1,0,0,14,0.0,0.0,0.38,8.0,0.0
山本太二,2004-01,東レアローズ,20,8,28,4,2,0,50.0,50.0,0,0,0,10,112,11,26,20,3,0,0,23,,0.07,0.36,8.5,0.0
山本太二,2004-02,東レアローズ,20,8,14,5,1,0,20.0,20.0,0,0,0,5,51,3,11,18,0,0,0,9,,0.07,0.36,9.3,
山本隆弘,2003-12,パナソニックパンサーズ,5,84,32,312,165,33,52.9,42.3,140,71,16,2,130,17,47,31,0,0,0,184,50.7,5.16,0.06,10.0,
山本隆弘,2004-01,パナソニックパンサーズ,5,8,30,299,137,50,45.8,29.1,152,68,25,8,122,13,42,41,9,1,0,158,44.7,4.57,0.27,10.5,11.1
山本隆弘,2004-02,パナソニックパンサーズ,5,12,22,183,87,27,47.5,32.8,93,44,15,4,95,11,31,23,7,1,0,102,47.3,3.95,0.18,9.5,14.3
山村宏太,2003-12,サントリーサンバーズ,1,84,27,48,28,3,58.3,52.1,0,0,0,14,60,1,2,5,5,3,0,43,,1.04,0.52,2.9,60.0
山村宏太,2004-01,サントリーサンバーズ,1,8,29,65,38,4,58.5,52.3,0,0,0,21,67,0,2,8,4,4,0,59,,1.31,0.72,2.2,100.0
山村宏太,2004-02,サントリーサンバーズ,1,12,23,56,32,1,57.1,55.4,0,0,0,15,51,0,5,7,1,0,0,47,,1.39,0.65,1.0,0.0
岸本一馬,2003-12,パナソニックパンサーズ,1,60,18,45,21,11,46.7,22.2,7,5,2,2,22,0,4,10,71,34,0,23,71.4,1.17,0.11,6.8,47.9
岸本一馬,2004-01,パナソニックパンサーズ,1,8,14,25,7,3,28.0,16.0,4,1,0,1,22,3,5,8,52,24,0,11,25.0,0.5,0.07,17.0,46.2
岸本一馬,2004-02,パナソニックパンサーズ,1,12,12,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
島野俊一,2003-12,豊田合成トレフェルサ,19,84,25,3,1,0,33.3,33.3,0,0,0,2,90,2,14,25,1,1,0,5,,0.04,0.08,5.3,100.0
島野俊一,2004-01,豊田合成トレフェルサ,19,8,20,4,3,0,75.0,75.0,0,0,0,7,52,1,9,14,0,0,0,11,,0.15,0.35,4.3,
島野俊一,2004-02,豊田合成トレフェルサ,19,12,7,0,0,0,,,0,0,0,1,13,0,5,1,2,1,0,1,,0.0,0.14,-7.7,50.0
川村慎二,2003-12,パナソニックパンサーズ,8,84,32,71,33,9,46.5,33.8,13,6,3,4,101,8,12,33,169,109,0,45,46.2,1.03,0.12,13.1,64.5
川村慎二,2004-01,パナソニックパンサーズ,8,7,30,95,51,12,53.7,41.1,18,12,4,2,103,5,16,35,142,88,0,58,66.7,1.7,0.07,9.5,62.0
川村慎二,2004-02,パナソニックパンサーズ,8,12,22,49,26,3,53.1,46.9,9,3,2,1,79,7,13,16,118,73,0,34,33.3,1.18,0.05,9.8,61.9
川浦博昭,2003-12,豊田合成トレフェルサ,9,84,27,56,37,2,66.1,62.5,0,0,0,14,64,1,14,16,4,1,0,52,,1.37,0.52,2.3,25.0
川浦博昭,2004-01,豊田合成トレフェルサ,9,8,31,65,41,2,63.1,60.0,1,0,0,18,81,1,15,21,4,3,0,60,0.0,1.32,0.58,3.1,75.0
川浦博昭,2004-02,豊田合成トレフェルサ,9,12,24,53,30,3,56.6,50.9,0,0,0,13,57,1,13,5,4,3,0,44,,1.25,0.54,-1.8,75.0
市橋祐之,2003-12,堺ブレイザーズ,5,84,17,2,2,0,100.0,100.0,0,0,0,2,43,2,1,8,0,0,0,6,,0.12,0.12,8.7,
市橋祐之,2004-01,堺ブレイザーズ,5,6,20,3,2,0,66.7,66.7,0,0,0,1,68,1,8,11,2,0,0,4,,0.1,0.05,2.6,0.0
市橋祐之,2004-02,堺ブレイザーズ,5,12,25,9,7,1,77.8,66.7,0,0,0,5,109,6,7,19,3,3,0,18,,0.28,0.2,8.3,100.0
平野信孝,2003-12,JTサンダーズ,2,84,11,50,22,8,44.0,28.0,22,7,4,2,21,1,1,7,2,2,0,25,31.8,2.0,0.18,11.9,100.0
平野信孝,2004-01,JTサンダーズ,2,8,18,66,35,3,53.0,48.5,23,13,3,5,41,1,4,12,17,14,0,41,56.5,1.94,0.28,7.3,82.4
平野信孝,2004-02,JTサンダーズ,2,12,16,28,19,0,67.9,67.9,3,3,0,0,35,1,4,9,19,15,0,20,100.0,1.19,0.0,6.4,78.9
後山博史,2003-12,パナソニックパンサーズ,14,84,17,0,0,0,,,0,0,0,0,23,0,5,4,0,0,0,0,,0.0,0.0,-1.1,
後山博史,2004-01,パナソニックパンサーズ,14,8,15,5,1,1,20.0,0.0,0,0,0,0,20,1,7,2,13,9,0,2,,0.07,0.0,-1.2,69.2
後山博史,2004-02,パナソニックパンサーズ,14,8,5,0,0,0,,,0,0,0,0,6,0,1,2,0,0,0,0,,0.0,0.0,4.2,
徳元幸人,2003-12,JTサンダーズ,8,84,28,139,65,7,46.8,41.7,6,2,1,9,104,1,3,26,186,145,0,75,33.3,2.32,0.32,6.5,78.0
徳元幸人,2004-01,JTサンダーズ,8,8,24,135,70,9,51.9,45.2,3,3,0,9,83,0,3,10,116,77,0,79,100.0,2.92,0.38,2.1,66.4
徳元幸人,2004-02,JTサンダーズ,8,12,22,107,58,4,54.2,50.5,4,0,0,4,80,2,1,17,151,111,0,64,0.0,2.64,0.18,7.5,73.5
成田貴志,2003-12,堺ブレイザーズ,8,84,20,3,1,1,33.3,0.0,1,0,1,3,62,1,0,12,1,0,0,5,0.0,0.05,0.15,6.5,0.0
成田貴志,2004-01,堺ブレイザーズ,8,8,9,1,0,0,0.0,0.0,0,0,0,3,34,0,3,8,0,0,0,3,,0.0,0.33,3.7,
成田貴志,2004-02,堺ブレイザーズ,8,12,2,0,0,0,,,0,0,0,0,2,0,0,0,0,0,0,0,,0.0,0.0,0.0,
掛川厚志,2003-12,東レアローズ,15,84,26,0,0,0,,,0,0,0,0,0,0,0,0,114,64,0,0,,0.0,0.0,,56.1
掛川厚志,2004-01,東レアローズ,15,8,28,0,0,0,,,0,0,0,0,0,0,0,0,173,127,0,0,,0.0,0.0,,73.4
掛川厚志,2004-02,東レアローズ,15,12,24,0,0,0,,,0,0,0,0,0,0,0,0,147,91,0,0,,0.0,0.0,,61.9
日高誠,2004-01,JTサンダーズ,16,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
日高誠,2004-02,JTサンダーズ,16,12,7,1,1,0,100.0,100.0,0,0,0,0,0,0,0,0,1,0,0,1,,0.14,0.0,,0.0
服部亮二,2003-12,豊田合成トレフェルサ,6,84,8,7,4,0,57.1,57.1,0,0,0,4,24,1,0,8,0,0,0,9,,0.5,0.5,12.5,
服部亮二,2004-01,豊田合成トレフェルサ,6,8,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,0.0,0.0,
服部亮二,2004-02,豊田合成トレフェルサ,6,12,8,1,0,0,0.0,0.0,0,0,0,3,7,1,0,0,0,0,0,4,,0.0,0.38,14.3,
朝長孝介,2003-12,豊田合成トレフェルサ,15,84,5,0,0,0,,,0,0,0,0,10,0,0,2,0,0,0,0,,0.0,0.0,5.0,
