試合日,年月,月,チーム,相手チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2013-12-07,2013-12,12,堺ブレイザーズ,東レアローズ,5,,内藤和也,4,□,□,□,□,,0,0,0,,,-,0,0,0,-,0,-,5,0,1,0,0.0,0,0,0,-,0
2013-12-07,2013-12,12,堺ブレイザーズ,東レアローズ,6,,ペピチミラン,4,■,■,■,■,,53,28,5,52.8,43.4,7.00,32,17,5,53.1,3,0.75,16,0,7,5,7.8,0,0,0,-,31
2013-12-07,2013-12,12,堺ブレイザーズ,東レアローズ,8,,佐川翔,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2013-12-07,2013-12,12,堺ブレイザーズ,東レアローズ,10,,千々木駿介,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2013-12-07,2013-12,12,堺ブレイザーズ,東レアローズ,11,,伊藤康貴,4,■,■,■,■,,20,6,1,30.0,25.0,1.50,0,0,0,-,0,-,20,0,3,6,7.5,26,18,0,69.2,6
2013-12-07,2013-12,12,堺ブレイザーズ,東レアローズ,12,,横田一義,4,■,■,■,■,,11,5,1,45.5,36.4,1.25,0,0,0,-,2,0.50,9,0,2,2,5.6,1,1,0,100.0,7
2013-12-07,2013-12,12,堺ブレイザーズ,東レアローズ,13,,松岡祐太,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2013-12-07,2013-12,12,堺ブレイザーズ,東レアローズ,14,L,坂梨朋彦,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2013-12-07,2013-12,12,堺ブレイザーズ,東レアローズ,15,,木場田和希,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2013-12-07,2013-12,12,堺ブレイザーズ,東レアローズ,19,,今村駿,4,■,■,■,■,,2,1,0,50.0,50.0,0.25,0,0,0,-,1,0.25,14,1,1,2,9.3,0,0,0,-,3
2013-12-07,2013-12,12,FC東京,サントリーサンバーズ,3,,福田誉,1,□,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,1,1,0,100.0,0
2013-12-07,2013-12,12,FC東京,サントリーサンバーズ,10,,山岡祐也,3,,□,□,□,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2013-12-07,2013-12,12,FC東京,サントリーサンバーズ,11,,グラディナロフミロスラフ,4,■,■,■,■,,31,10,4,32.3,19.4,2.50,8,3,1,37.5,2,0.50,14,2,2,5,20.4,17,7,0,41.2,14
2013-12-07,2013-12,12,FC東京,サントリーサンバーズ,13,L,橘裕也,4,●,●,●,●,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,22,16,0,72.7,0
2013-12-07,2013-12,12,FC東京,サントリーサンバーズ,15,,衛藤英興,4,■,■,■,■,,11,8,1,72.7,63.6,2.00,0,0,0,-,3,0.75,11,0,0,3,6.8,0,0,0,-,11
2013-12-07,2013-12,12,FC東京,サントリーサンバーズ,16,,高橋駿,4,■,■,■,■,,2,2,0,100.0,100.0,0.50,0,0,0,-,0,-,17,0,0,7,10.3,1,0,0,0.0,2
2013-12-07,2013-12,12,FC東京,サントリーサンバーズ,17,,橋場正裕,4,□,□,□,□,,2,2,0,100.0,100.0,0.50,0,0,0,-,0,-,4,0,2,2,12.5,7,3,0,42.9,2
2013-12-07,2013-12,12,FC東京,サントリーサンバーズ,18,,山本雄史,4,■,■,■,■,,4,1,0,25.0,25.0,0.25,0,0,0,-,4,1.00,16,0,1,4,6.2,0,0,0,-,5
2013-12-07,2013-12,12,FC東京,サントリーサンバーズ,21,,鈴木頌卓,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2013-12-07,2013-12,12,FC東京,サントリーサンバーズ,22,,盛重龍,2,□,,□,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,2,0,0,0.0,0
2013-12-07,2013-12,12,FC東京,サントリーサンバーズ,23,L,山本洋平,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2013-12-07,2013-12,12,FC東京,サントリーサンバーズ,24,,西尾太作,2,,□,,□,,6,1,0,16.7,16.7,0.50,0,0,0,-,0,-,1,0,0,0,0.0,1,1,0,100.0,1
2013-12-07,2013-12,12,FC東京,サントリーサンバーズ,28,,前田和樹,4,■,■,■,■,,17,7,3,41.2,23.5,1.75,5,4,0,80.0,2,0.50,18,2,2,7,19.7,14,6,0,42.9,11
2013-12-07,2013-12,12,FC東京,サントリーサンバーズ,30,,手塚大,4,■,■,■,■,,34,17,2,50.0,44.1,4.25,6,3,1,50.0,1,0.25,12,0,3,4,8.3,15,4,0,26.7,18
2013-12-07,2013-12,12,サントリーサンバーズ,FC東京,1,,山村宏太,1,,,,□,,0,0,0,,,-,0,0,0,-,1,1.00,2,0,0,1,12.5,0,0,0,-,1
2013-12-07,2013-12,12,サントリーサンバーズ,FC東京,2,,鈴木寛史,4,■,■,■,■,,9,3,1,33.3,22.2,0.75,0,0,0,-,3,0.75,18,2,2,5,16.9,0,0,0,-,8
2013-12-07,2013-12,12,サントリーサンバーズ,FC東京,3,L,高橋賢,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2013-12-07,2013-12,12,サントリーサンバーズ,FC東京,5,,柴小屋康行,2,■,■,,,,15,5,1,33.3,26.7,2.50,2,0,0,0.0,0,-,6,0,0,4,16.7,6,3,0,50.0,5
2013-12-07,2013-12,12,サントリーサンバーズ,FC東京,6,,岡本祥吾,4,■,■,■,■,,0,0,0,,,-,0,0,0,-,0,-,15,1,3,7,18.3,0,0,0,-,1
2013-12-07,2013-12,12,サントリーサンバーズ,FC東京,8,,金子隆行,3,□,□,□,,,2,2,0,100.0,100.0,0.67,0,0,0,-,0,-,3,0,0,2,16.7,8,6,0,75.0,2
2013-12-07,2013-12,12,サントリーサンバーズ,FC東京,9,,阿部裕太,4,□,□,□,□,,0,0,0,,,-,0,0,0,-,1,0.25,0,0,0,0,-,0,0,0,-,1
2013-12-07,2013-12,12,サントリーサンバーズ,FC東京,10,,冨士田裕大,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2013-12-07,2013-12,12,サントリーサンバーズ,FC東京,12,,塩田達也,4,■,■,■,■,,9,5,2,55.6,33.3,1.25,0,0,0,-,3,0.75,18,2,4,7,18.6,1,1,0,100.0,10
2013-12-07,2013-12,12,サントリーサンバーズ,FC東京,13,,スタンリークレイトン,4,■,■,■,■,,53,29,2,54.7,50.9,7.25,24,13,2,54.2,2,0.50,18,2,4,7,19.7,0,0,0,-,33
2013-12-07,2013-12,12,サントリーサンバーズ,FC東京,15,L,佐別當賢治,4,●,●,●,●,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,17,9,0,52.9,0
2013-12-07,2013-12,12,サントリーサンバーズ,FC東京,19,,栗山雅史,1,,,,□,,0,0,0,,,-,0,0,0,-,0,-,2,1,0,1,52.5,0,0,0,-,1
2013-12-07,2013-12,12,サントリーサンバーズ,FC東京,20,,米山達也,2,,,■,■,,20,10,1,50.0,45.0,5.00,0,0,0,-,0,-,6,0,1,2,8.3,8,3,0,37.5,10
2013-12-07,2013-12,12,サントリーサンバーズ,FC東京,21,,松崎廣光,4,■,■,■,■,,20,4,1,20.0,15.0,1.00,0,0,0,-,1,0.25,11,0,2,1,2.3,42,25,0,59.5,5
2013-12-07,2013-12,12,豊田合成トレフェルサ,パナソニックパンサーズ,1,,井上崇昭,1,,,,□,,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2013-12-07,2013-12,12,豊田合成トレフェルサ,パナソニックパンサーズ,2,,山近哲,4,■,■,■,■,,8,6,1,75.0,62.5,1.50,0,0,0,-,0,-,10,0,3,4,10.0,0,0,0,-,6
2013-12-07,2013-12,12,豊田合成トレフェルサ,パナソニックパンサーズ,3,,重村健太,2,,,□,□,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2013-12-07,2013-12,12,豊田合成トレフェルサ,パナソニックパンサーズ,4,,高松卓矢,4,■,■,■,■,,31,13,4,41.9,29.0,3.25,7,2,1,28.6,0,-,29,5,3,11,24.7,14,11,0,78.6,18
2013-12-07,2013-12,12,豊田合成トレフェルサ,パナソニックパンサーズ,6,,近裕崇,4,■,■,■,■,,7,2,1,28.6,14.3,0.50,0,0,0,-,2,0.50,13,0,2,2,3.8,0,0,0,-,4
2013-12-07,2013-12,12,豊田合成トレフェルサ,パナソニックパンサーズ,7,,白岩直也,4,■,■,■,■,,26,8,1,30.8,26.9,2.00,1,0,0,0.0,2,0.50,13,1,2,3,13.5,24,18,0,75.0,11
2013-12-07,2013-12,12,豊田合成トレフェルサ,パナソニックパンサーズ,8,,レオナルドメロ,4,■,■,■,■,,44,25,3,56.8,50.0,6.25,14,9,0,64.3,4,1.00,12,0,3,3,6.2,0,0,0,-,29
2013-12-07,2013-12,12,豊田合成トレフェルサ,パナソニックパンサーズ,9,,加藤伊織,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2013-12-07,2013-12,12,豊田合成トレフェルサ,パナソニックパンサーズ,10,L,古賀幸一郎,4,●,●,●,●,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,31,26,0,83.9,0
2013-12-07,2013-12,12,豊田合成トレフェルサ,パナソニックパンサーズ,12,,内山正平,4,■,■,■,■,,0,0,0,,,-,0,0,0,-,1,0.25,14,0,1,4,7.1,0,0,0,-,1
2013-12-07,2013-12,12,豊田合成トレフェルサ,パナソニックパンサーズ,13,,岡本秀明,2,□,□,,,,1,1,0,100.0,100.0,0.50,0,0,0,-,0,-,2,0,1,0,0.0,1,0,0,0.0,1
2013-12-07,2013-12,12,豊田合成トレフェルサ,パナソニックパンサーズ,17,L,佐々木恵三,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2013-12-07,2013-12,12,豊田合成トレフェルサ,パナソニックパンサーズ,18,,杉山マルコス,1,,□,,,,0,0,0,,,-,0,0,0,-,0,-,1,0,1,0,0.0,0,0,0,-,0
2013-12-07,2013-12,12,パナソニックパンサーズ,豊田合成トレフェルサ,1,,清水邦広,4,■,■,■,■,,36,19,3,52.8,44.4,4.75,14,10,0,71.4,1,0.25,16,1,4,2,9.4,0,0,0,-,21
2013-12-07,2013-12,12,パナソニックパンサーズ,豊田合成トレフェルサ,2,,深津英臣,4,■,■,■,■,,0,0,0,,,-,0,0,0,-,2,0.50,12,0,1,3,6.2,0,0,0,-,2
2013-12-07,2013-12,12,パナソニックパンサーズ,豊田合成トレフェルサ,3,,山添信也,4,■,■,■,■,,6,4,0,66.7,66.7,1.00,0,0,0,-,1,0.25,15,0,3,3,5.0,1,0,0,0.0,5
2013-12-07,2013-12,12,パナソニックパンサーズ,豊田合成トレフェルサ,4,,伊東勇樹,1,,,,□,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2013-12-07,2013-12,12,パナソニックパンサーズ,豊田合成トレフェルサ,5,,渡辺奏吾,2,□,,,□,,0,0,0,,,-,0,0,0,-,0,-,3,0,1,0,0.0,0,0,0,-,0
2013-12-07,2013-12,12,パナソニックパンサーズ,豊田合成トレフェルサ,6,,白澤健児,3,■,■,■,,,2,0,0,0.0,0.0,-,0,0,0,-,4,1.33,11,1,0,3,15.9,0,0,0,-,5
2013-12-07,2013-12,12,パナソニックパンサーズ,豊田合成トレフェルサ,7,L,山本拓矢,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2013-12-07,2013-12,12,パナソニックパンサーズ,豊田合成トレフェルサ,8,,川村慎二,1,,□,,,,0,0,0,,,-,0,0,0,-,0,-,1,0,1,0,0.0,3,0,0,0.0,0
2013-12-07,2013-12,12,パナソニックパンサーズ,豊田合成トレフェルサ,10,,谷村孝,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2013-12-07,2013-12,12,パナソニックパンサーズ,豊田合成トレフェルサ,13,,枩田優介,2,,,□,■,,3,2,1,66.7,33.3,1.00,0,0,0,-,2,1.00,7,0,0,2,7.1,0,0,0,-,4
2013-12-07,2013-12,12,パナソニックパンサーズ,豊田合成トレフェルサ,15,,福澤達哉,4,■,■,■,■,,28,13,1,46.4,42.9,3.25,4,2,0,50.0,1,0.25,10,0,5,2,5.0,31,17,0,54.8,14
2013-12-07,2013-12,12,パナソニックパンサーズ,豊田合成トレフェルサ,16,,大竹貴久,1,,,□,,,0,0,0,,,-,0,0,0,-,0,-,3,0,1,0,0.0,0,0,0,-,0
2013-12-07,2013-12,12,パナソニックパンサーズ,豊田合成トレフェルサ,17,L,永野健,4,●,●,●,●,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,24,18,0,75.0,0
2013-12-07,2013-12,12,パナソニックパンサーズ,豊田合成トレフェルサ,18,,ダンチアマラウ,4,■,■,■,■,,29,14,0,48.3,48.3,3.50,5,3,0,60.0,0,-,16,0,3,1,1.6,17,11,0,64.7,14
2013-12-07,2013-12,12,JTサンダーズ,ジェイテクトSTINGS,1,,安永拓弥,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2013-12-07,2013-12,12,JTサンダーズ,ジェイテクトSTINGS,2,,町野仁志,4,■,■,■,■,,2,0,0,0.0,0.0,-,0,0,0,-,1,0.25,13,1,1,5,15.8,1,0,0,0.0,2
2013-12-07,2013-12,12,JTサンダーズ,ジェイテクトSTINGS,3,L,酒井大祐,4,●,●,●,●,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,34,23,0,67.6,0
2013-12-07,2013-12,12,JTサンダーズ,ジェイテクトSTINGS,4,,國近公太,1,,□,,,,0,0,0,,,-,0,0,0,-,1,1.00,5,0,0,1,5.0,6,2,0,33.3,1
2013-12-07,2013-12,12,JTサンダーズ,ジェイテクトSTINGS,6,,菅直哉,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2013-12-07,2013-12,12,JTサンダーズ,ジェイテクトSTINGS,7,,八子大輔,4,■,■,■,■,,23,7,1,30.4,26.1,1.75,2,0,0,0.0,0,-,16,0,2,5,7.8,16,6,0,37.5,7
2013-12-07,2013-12,12,JTサンダーズ,ジェイテクトSTINGS,8,,越川優,4,■,■,■,■,,38,22,2,57.9,52.6,5.50,6,3,1,50.0,1,0.25,20,5,2,7,30.8,13,6,0,46.2,28
2013-12-07,2013-12,12,JTサンダーズ,ジェイテクトSTINGS,10,,小澤翔,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2013-12-07,2013-12,12,JTサンダーズ,ジェイテクトSTINGS,11,,安井勇誠,1,,,□,,,0,0,0,,,-,0,0,0,-,0,-,1,0,1,0,0.0,0,0,0,-,0
2013-12-07,2013-12,12,JTサンダーズ,ジェイテクトSTINGS,15,,オムルチェンイゴール,4,■,■,■,■,,38,17,6,44.7,28.9,4.25,18,10,5,55.6,1,0.25,12,0,4,5,10.4,0,0,0,-,18
2013-12-07,2013-12,12,JTサンダーズ,ジェイテクトSTINGS,16,,塚崎祐平,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2013-12-07,2013-12,12,JTサンダーズ,ジェイテクトSTINGS,19,,井上俊輔,4,■,■,■,■,,5,4,0,80.0,80.0,1.00,0,0,0,-,3,0.75,14,0,1,5,8.9,1,0,0,0.0,7
2013-12-07,2013-12,12,JTサンダーズ,ジェイテクトSTINGS,20,,筧本翔昂,4,■,■,■,■,,7,4,0,57.1,57.1,1.00,0,0,0,-,1,0.25,11,0,3,3,6.8,1,0,0,0.0,5
2013-12-07,2013-12,12,JTサンダーズ,ジェイテクトSTINGS,21,L,大上正裕,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2013-12-07,2013-12,12,ジェイテクトSTINGS,JTサンダーズ,2,,金丸晃大,4,■,■,■,■,,8,5,1,62.5,50.0,1.25,0,0,0,-,1,0.25,13,1,1,6,17.7,0,0,0,-,7
2013-12-07,2013-12,12,ジェイテクトSTINGS,JTサンダーズ,3,,阿部純也,1,□,,,,,0,0,0,,,-,0,0,0,-,0,-,1,0,1,0,0.0,0,0,0,-,0
2013-12-07,2013-12,12,ジェイテクトSTINGS,JTサンダーズ,4,,清野真一,2,,□,,□,,8,4,1,50.0,37.5,2.00,2,1,0,50.0,0,-,4,0,0,4,25.0,0,0,0,-,4
2013-12-07,2013-12,12,ジェイテクトSTINGS,JTサンダーズ,6,,高橋慎治,4,■,■,■,■,,1,1,0,100.0,100.0,0.25,0,0,0,-,0,-,16,0,0,6,9.4,0,0,0,-,1
2013-12-07,2013-12,12,ジェイテクトSTINGS,JTサンダーズ,7,,高橋和人,4,■,■,■,■,,19,8,2,42.1,31.6,2.00,2,1,0,50.0,2,0.50,19,3,5,6,21.6,31,17,0,54.8,13
2013-12-07,2013-12,12,ジェイテクトSTINGS,JTサンダーズ,10,,松原広輔,3,■,■,■,,,16,6,1,37.5,31.2,2.00,2,1,1,50.0,0,-,5,0,2,2,10.0,8,4,0,50.0,6
2013-12-07,2013-12,12,ジェイテクトSTINGS,JTサンダーズ,11,,袴谷亮介,3,■,■,■,,,4,2,0,50.0,50.0,0.67,0,0,0,-,1,0.33,7,1,3,2,21.4,1,0,0,0.0,4
2013-12-07,2013-12,12,ジェイテクトSTINGS,JTサンダーズ,12,L,興梠亮,4,●,●,●,●,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,25,13,0,52.0,0
2013-12-07,2013-12,12,ジェイテクトSTINGS,JTサンダーズ,14,,浅野博亮,2,,,□,■,,13,5,2,38.5,23.1,2.50,5,0,1,0.0,0,-,7,0,1,1,3.6,11,7,0,63.6,5
2013-12-07,2013-12,12,ジェイテクトSTINGS,JTサンダーズ,15,,若山智昭,1,,,,□,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2013-12-07,2013-12,12,ジェイテクトSTINGS,JTサンダーズ,16,,島野俊一,1,,□,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2013-12-07,2013-12,12,ジェイテクトSTINGS,JTサンダーズ,17,,辰巳正敏,2,,,□,■,,3,3,0,100.0,100.0,1.50,0,0,0,-,1,0.50,5,0,1,1,5.0,0,0,0,-,4
2013-12-07,2013-12,12,ジェイテクトSTINGS,JTサンダーズ,18,L,大矢佳祐,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2013-12-07,2013-12,12,ジェイテクトSTINGS,JTサンダーズ,20,,サンチェスヤディエール,4,■,■,■,■,,43,17,4,39.5,30.2,4.25,13,7,0,53.8,0,-,11,0,0,4,9.1,0,0,0,-,17
2013-12-08,2013-12,12,豊田合成トレフェルサ,堺ブレイザーズ,1,,井上崇昭,3,□,,□,□,,2,0,1,0.0,-50.0,-,0,0,0,-,1,0.33,0,0,0,0,-,0,0,0,-,1
2013-12-08,2013-12,12,豊田合成トレフェルサ,堺ブレイザーズ,2,,山近哲,4,■,■,■,■,,13,6,0,46.2,46.2,1.50,0,0,0,-,1,0.25,14,0,1,2,3.6,0,0,0,-,7
2013-12-08,2013-12,12,豊田合成トレフェルサ,堺ブレイザーズ,3,,重村健太,3,□,□,,□,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2013-12-08,2013-12,12,豊田合成トレフェルサ,堺ブレイザーズ,4,,高松卓矢,4,■,■,■,■,,36,13,2,36.1,30.6,3.25,10,8,0,80.0,0,-,11,0,5,5,11.4,20,9,0,45.0,13
2013-12-08,2013-12,12,豊田合成トレフェルサ,堺ブレイザーズ,6,,近裕崇,4,■,■,■,■,,12,7,2,58.3,41.7,1.75,0,0,0,-,0,-,13,0,1,4,7.7,0,0,0,-,7
2013-12-08,2013-12,12,豊田合成トレフェルサ,堺ブレイザーズ,7,,白岩直也,2,■,■,,,,6,3,0,50.0,50.0,1.50,0,0,0,-,0,-,6,1,1,2,21.7,14,10,0,71.4,4
2013-12-08,2013-12,12,豊田合成トレフェルサ,堺ブレイザーズ,8,,レオナルドメロ,4,■,■,■,■,,37,20,2,54.1,48.6,5.00,23,12,2,52.2,0,-,14,1,3,3,12.5,0,0,0,-,21
2013-12-08,2013-12,12,豊田合成トレフェルサ,堺ブレイザーズ,9,,加藤伊織,1,,,□,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2013-12-08,2013-12,12,豊田合成トレフェルサ,堺ブレイザーズ,10,L,古賀幸一郎,4,●,●,●,●,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,35,29,0,82.9,0
2013-12-08,2013-12,12,豊田合成トレフェルサ,堺ブレイザーズ,12,,内山正平,4,■,■,■,■,,0,0,0,,,-,0,0,0,-,0,-,15,0,0,3,5.0,0,0,0,-,0
2013-12-08,2013-12,12,豊田合成トレフェルサ,堺ブレイザーズ,13,,岡本秀明,4,□,□,■,■,,13,8,0,61.5,61.5,2.00,1,0,0,0.0,0,-,9,1,1,2,16.7,12,10,0,83.3,9
2013-12-08,2013-12,12,豊田合成トレフェルサ,堺ブレイザーズ,17,L,佐々木恵三,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2013-12-08,2013-12,12,豊田合成トレフェルサ,堺ブレイザーズ,18,,杉山マルコス,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2013-12-08,2013-12,12,堺ブレイザーズ,豊田合成トレフェルサ,1,,松本慶彦,4,■,■,■,■,,10,7,0,70.0,70.0,1.75,0,0,0,-,3,0.75,10,0,0,2,5.0,1,1,0,100.0,10
2013-12-08,2013-12,12,堺ブレイザーズ,豊田合成トレフェルサ,2,L,井上裕介,4,●,●,●,●,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,10,8,0,80.0,0
2013-12-08,2013-12,12,堺ブレイザーズ,豊田合成トレフェルサ,3,,石島雄介,4,■,■,■,■,,26,8,3,30.8,19.2,2.00,7,3,2,42.9,2,0.50,12,0,1,1,2.1,22,13,0,59.1,10
2013-12-08,2013-12,12,堺ブレイザーズ,豊田合成トレフェルサ,4,,北島武,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2013-12-08,2013-12,12,堺ブレイザーズ,豊田合成トレフェルサ,5,,内藤和也,4,□,□,□,□,,0,0,0,,,-,0,0,0,-,0,-,5,0,0,2,10.0,0,0,0,-,0
2013-12-08,2013-12,12,堺ブレイザーズ,豊田合成トレフェルサ,6,,ペピチミラン,4,■,■,■,■,,41,20,2,48.8,43.9,5.00,18,7,2,38.9,2,0.50,23,4,5,6,22.2,0,0,0,-,26
2013-12-08,2013-12,12,堺ブレイザーズ,豊田合成トレフェルサ,8,,佐川翔,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
