試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2015-02-15,埼玉上尾メディックス,日立リヴァーレ,3,1,1,2,,東谷幸子,1,nan,nan,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0,0,-,0
2015-02-15,埼玉上尾メディックス,日立リヴァーレ,3,1,1,4,,近藤志歩,4,■,■,■,■,nan,35,15,2,42.9,37.1,3.75,1,0,0,0.0,0,-,10,0,1,4,10.0,22,13,0,59.1,15
2015-02-15,埼玉上尾メディックス,日立リヴァーレ,3,1,1,5,,竹田江里,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0,0,-,0
2015-02-15,埼玉上尾メディックス,日立リヴァーレ,3,1,1,7,L,山岸あかね,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,26,15,0,57.7,0
2015-02-15,埼玉上尾メディックス,日立リヴァーレ,3,1,1,8,L,関舞,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2015-02-15,埼玉上尾メディックス,日立リヴァーレ,3,1,1,9,,三浦茉実,2,□,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2015-02-15,埼玉上尾メディックス,日立リヴァーレ,3,1,1,11,,青柳京古,4,□,□,□,□,nan,13,3,0,23.1,23.1,0.75,0,0,0,-,0,-,6,0,0,2,8.3,1,0,0,0.0,3
2015-02-15,埼玉上尾メディックス,日立リヴァーレ,3,1,1,12,,荒木絵里香,4,■,■,■,■,nan,19,11,0,57.9,57.9,2.75,0,0,0,-,4,1.00,16,1,0,7,15.9,6,1,0,16.7,16
2015-02-15,埼玉上尾メディックス,日立リヴァーレ,3,1,1,13,,大内志織,2,nan,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2015-02-15,埼玉上尾メディックス,日立リヴァーレ,3,1,1,15,,マーフィーケリー,4,■,■,■,■,nan,60,20,2,33.3,30.0,5.00,20,8,0,40.0,0,-,13,0,0,7,13.5,0,0,0,-,20
2015-02-15,埼玉上尾メディックス,日立リヴァーレ,3,1,1,17,,小笹奈津子,1,nan,nan,□,nan,nan,1,1,0,100.0,100.0,1.00,0,0,0,-,0,-,0,0,0,0,-,1,1,0,100.0,1
2015-02-15,埼玉上尾メディックス,日立リヴァーレ,3,1,1,19,,荒木夕貴,4,■,■,■,■,nan,28,8,2,28.6,21.4,2.00,0,0,0,-,1,0.25,13,0,1,4,7.7,34,13,0,38.2,9
2015-02-15,埼玉上尾メディックス,日立リヴァーレ,3,1,1,20,,丸山裕子,4,■,■,■,■,nan,13,5,1,38.5,30.8,1.25,0,0,0,-,3,0.75,11,0,1,4,9.1,0,0,0,-,8
2015-02-15,埼玉上尾メディックス,日立リヴァーレ,3,1,1,24,,冨永こよみ,4,■,■,■,■,nan,2,1,0,50.0,50.0,0.25,0,0,0,-,0,-,20,2,2,8,19.0,0,0,0,-,3
2015-02-15,埼玉上尾メディックス,日立リヴァーレ,3,1,1,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,171,64,7,37.4,33.3,16.00,21,8,0,38.1,8,2.00,92,3,5,38,13.2,90,43,0,47.8,75
