試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,相手アタック打数,相手アタック得点,相手アタック失点,相手アタック決定率,相手ブロック得点,相手ブロックセット平均,相手サーブ効果率,相手サーブレシーブ成功率
2021-01-16,ルートインホテルズブリリアントアリーズ,2,,小坂亜未,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-01-16,ルートインホテルズブリリアントアリーズ,3,L,水谷真友,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,9,4,3,61.1,,,,,,,,
2021-01-16,ルートインホテルズブリリアントアリーズ,4,,佐々木里菜,4,□,nan,□,□,□,0,0,0,,,-,0,0,0,-,0,-,5,0,0,1,5.0,0,0,0,-,,,,,,,,
2021-01-16,ルートインホテルズブリリアントアリーズ,6,,岸村恵実,5,■,■,■,■,■,35,13,1,37.1,34.3,2.60,0,0,0,-,2,0.40,18,0,1,2,1.4,2,0,2,50.0,,,,,,,,
2021-01-16,ルートインホテルズブリリアントアリーズ,7,,山口真季,2,nan,□,□,nan,nan,3,1,0,33.3,33.3,0.50,0,0,0,-,0,-,2,0,0,1,12.5,1,0,0,0.0,,,,,,,,
2021-01-16,ルートインホテルズブリリアントアリーズ,8,L,石井彩,5,〇,〇,〇,〇,〇,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-01-16,ルートインホテルズブリリアントアリーズ,10,,野嶋華鈴,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-01-16,ルートインホテルズブリリアントアリーズ,11,,平原果歩,5,■,■,■,■,■,43,14,4,32.6,23.3,2.80,0,0,0,-,3,0.60,16,1,1,7,15.6,21,8,7,54.8,,,,,,,,
2021-01-16,ルートインホテルズブリリアントアリーズ,12,,綱田愛,4,□,nan,□,□,□,11,1,2,9.1,-9.1,0.25,0,0,0,-,0,-,0,0,0,0,-,3,0,2,33.3,,,,,,,,
2021-01-16,ルートインホテルズブリリアントアリーズ,14,,村山美佳,5,■,■,■,■,■,37,14,4,37.8,27.0,2.80,6,2,1,33.3,3,0.60,14,0,3,3,0.0,0,0,0,-,,,,,,,,
2021-01-16,ルートインホテルズブリリアントアリーズ,16,,横田実穂,5,■,■,■,■,■,4,1,0,25.0,25.0,0.20,0,0,0,-,0,-,13,0,1,2,1.9,0,0,0,-,,,,,,,,
2021-01-16,ルートインホテルズブリリアントアリーズ,17,,小茂田夏海,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-01-16,ルートインホテルズブリリアントアリーズ,18,,岩本周加,5,■,■,■,■,■,21,6,2,28.6,19.0,1.20,0,0,0,-,5,1.00,17,0,1,5,5.9,2,1,0,50.0,,,,,,,,
2021-01-16,ルートインホテルズブリリアントアリーズ,19,,富澤結花,5,■,■,■,■,■,34,11,3,32.4,23.5,2.20,0,0,0,-,1,0.20,21,1,0,5,10.7,52,24,16,61.5,,,,,,,,
2021-01-16,ルートインホテルズブリリアントアリーズ,チーム合計,チーム合計,チーム合計,5,nan,nan,nan,nan,nan,188,61,16,32.4,23.9,12.20,6,2,1,33.3,14,2.80,106,2,7,26,6.4,90,37,30,57.8,204,61,15,29.9,5,1.00,4.8,56.6
