試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,相手アタック打数,相手アタック得点,相手アタック失点,相手アタック決定率,相手ブロック得点,相手ブロックセット平均,相手サーブ効果率,相手サーブレシーブ成功率
2020-11-14,ルートインホテルズブリリアントアリーズ,2,,小坂亜未,3,nan,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,4,3,0,75.0,,,,,,,,
2020-11-14,ルートインホテルズブリリアントアリーズ,3,L,水谷真友,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,12,6,2,58.3,,,,,,,,
2020-11-14,ルートインホテルズブリリアントアリーズ,4,,佐々木里菜,2,□,nan,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,4,0,0,2,12.5,0,0,0,-,,,,,,,,
2020-11-14,ルートインホテルズブリリアントアリーズ,5,,高橋愛未,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-11-14,ルートインホテルズブリリアントアリーズ,6,,岸村恵実,4,■,■,■,■,nan,22,11,2,50.0,40.9,2.75,0,0,0,-,5,1.25,14,0,1,3,3.6,3,1,1,50.0,,,,,,,,
2020-11-14,ルートインホテルズブリリアントアリーズ,8,L,石井彩,1,nan,nan,nan,〇,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-11-14,ルートインホテルズブリリアントアリーズ,11,,平原果歩,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-11-14,ルートインホテルズブリリアントアリーズ,12,,綱田愛,2,□,nan,nan,□,nan,7,5,0,71.4,71.4,2.50,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-11-14,ルートインホテルズブリリアントアリーズ,14,,村山美佳,4,■,■,■,■,nan,56,25,3,44.6,39.3,6.25,7,2,2,28.6,0,-,15,0,3,5,3.3,2,0,0,0.0,,,,,,,,
2020-11-14,ルートインホテルズブリリアントアリーズ,15,,平野七菜,4,■,■,■,■,nan,33,10,2,30.3,24.2,2.50,0,0,0,-,1,0.25,12,1,0,5,18.8,26,12,5,55.8,,,,,,,,
2020-11-14,ルートインホテルズブリリアントアリーズ,16,,横田実穂,4,■,■,■,■,nan,2,1,0,50.0,50.0,0.25,0,0,0,-,0,-,11,0,0,2,4.5,0,0,0,-,,,,,,,,
2020-11-14,ルートインホテルズブリリアントアリーズ,17,,小茂田夏海,4,■,■,■,■,nan,17,2,1,11.8,5.9,0.50,0,0,0,-,2,0.50,27,1,0,9,12.0,0,0,0,-,,,,,,,,
2020-11-14,ルートインホテルズブリリアントアリーズ,18,,岩本周加,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-11-14,ルートインホテルズブリリアントアリーズ,19,,富澤結花,4,■,■,■,■,nan,33,7,1,21.2,18.2,1.75,0,0,0,-,2,0.50,11,0,2,4,4.5,36,15,10,55.6,,,,,,,,
2020-11-14,ルートインホテルズブリリアントアリーズ,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,170,61,9,35.9,30.6,15.25,7,2,2,28.6,10,2.50,94,2,6,30,8.5,83,37,18,55.4,179,55,12,30.7,9,2.25,9.1,52.8
