試合日,年月,チーム,相手チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2019-03-02,2019-03,日立リヴァーレ,トヨタ車体クインシーズ,12,,遠井萌仁,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-03-02,2019-03,日立リヴァーレ,トヨタ車体クインシーズ,13,,長内美和子,3,■,■,■,,,27,8,3,29.6,18.5,2.67,1,1,0,100.0,0,-,14,1,2,4,10.7,19,11,4,68.4,9
2019-03-02,2019-03,日立リヴァーレ,トヨタ車体クインシーズ,15,,土井さくら,3,□,□,□,,,0,0,0,,,-,0,0,0,-,0,-,4,0,0,1,6.2,0,0,0,-,0
2019-03-02,2019-03,日立リヴァーレ,トヨタ車体クインシーズ,18,,上坂瑠子,2,,□,,■,,15,4,0,26.7,26.7,2.00,0,0,0,-,0,-,4,0,0,0,0.0,6,3,2,66.7,4
2019-03-02,2019-03,日立リヴァーレ,トヨタ車体クインシーズ,19,,窪田美侑,4,■,■,■,■,,21,8,2,38.1,28.6,2.00,0,0,0,-,2,0.50,19,1,1,4,9.2,41,22,8,63.4,11
2019-03-02,2019-03,日立リヴァーレ,トヨタ車体クインシーズ,20,,入澤まい,4,■,■,■,■,,26,8,2,30.8,23.1,2.00,0,0,0,-,1,0.25,7,0,2,3,3.6,0,0,0,-,9
2019-03-02,2019-03,NECレッドロケッツ,東レアローズ,1,,島村春世,3,■,■,■,,,17,8,0,47.1,47.1,2.67,1,0,0,0.0,0,-,15,2,0,4,20.0,0,0,0,-,10
2019-03-02,2019-03,NECレッドロケッツ,東レアローズ,2,,古賀紗理那,5,■,■,■,■,■,45,17,1,37.8,35.6,3.40,2,1,0,50.0,1,0.20,20,1,1,12,18.8,27,9,7,46.3,19
2019-03-02,2019-03,NECレッドロケッツ,東レアローズ,3,,塚田しおり,5,■,■,■,■,■,0,0,0,,,-,0,0,0,-,0,-,16,0,0,5,7.8,0,0,0,-,0
2019-03-02,2019-03,NECレッドロケッツ,東レアローズ,4,,柳田光綺,4,■,■,■,,□,58,21,3,36.2,31.0,5.25,8,1,0,12.5,0,-,9,1,3,3,11.1,5,3,1,70.0,22
2019-03-02,2019-03,NECレッドロケッツ,東レアローズ,5,,大野果奈,5,■,■,■,■,■,7,2,0,28.6,28.6,0.40,0,0,0,-,1,0.20,7,0,0,3,10.7,1,0,0,0.0,3
2019-03-02,2019-03,NECレッドロケッツ,東レアローズ,6,,上野香織,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-03-02,2019-03,NECレッドロケッツ,東レアローズ,7,,山口かなめ,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-03-02,2019-03,NECレッドロケッツ,東レアローズ,9,,廣瀬七海,4,,□,□,■,■,28,10,2,35.7,28.6,2.50,7,1,0,14.3,0,-,7,0,2,3,3.6,0,0,0,-,10
2019-03-02,2019-03,NECレッドロケッツ,東レアローズ,10,L,岩崎紗也加,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,20,8,5,52.5,0
2019-03-02,2019-03,NECレッドロケッツ,東レアローズ,11,,篠原沙耶香,5,□,□,□,□,□,0,0,0,,,-,0,0,0,-,0,-,6,0,0,3,12.5,0,0,0,-,0
2019-03-02,2019-03,NECレッドロケッツ,東レアローズ,12,,山内美咲,5,■,■,■,■,■,38,12,2,31.6,26.3,2.40,1,0,0,0.0,1,0.20,17,0,0,8,11.8,47,20,7,50.0,13
2019-03-02,2019-03,NECレッドロケッツ,東レアローズ,14,,荒谷栞,1,,,,,□,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2019-03-02,2019-03,NECレッドロケッツ,東レアローズ,15,,アルハッサンラーマット,3,,,□,■,■,8,5,0,62.5,62.5,1.67,0,0,0,-,1,0.33,8,0,0,2,6.2,1,1,0,100.0,6
2019-03-02,2019-03,NECレッドロケッツ,東レアローズ,16,,小島満菜美,3,□,□,,□,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,5,2,2,60.0,0
2019-03-02,2019-03,東レアローズ,NECレッドロケッツ,1,,井上奈々朱,5,■,■,■,■,■,21,11,3,52.4,38.1,2.20,0,0,0,-,6,1.20,12,0,0,6,12.5,0,0,0,-,17
2019-03-02,2019-03,東レアローズ,NECレッドロケッツ,3,,大野果歩,5,■,■,■,■,■,19,10,0,52.6,52.6,2.00,0,0,0,-,3,0.60,11,0,0,4,9.1,0,0,0,-,13
2019-03-02,2019-03,東レアローズ,NECレッドロケッツ,4,,日高萌,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-03-02,2019-03,東レアローズ,NECレッドロケッツ,6,,杉原若葉,3,■,■,,,□,6,5,0,83.3,83.3,1.67,0,0,0,-,0,-,7,1,0,2,21.4,11,1,4,27.3,6
2019-03-02,2019-03,東レアローズ,NECレッドロケッツ,7,,クランヤナ,5,■,■,■,■,■,77,33,4,42.9,37.7,6.60,23,11,3,47.8,2,0.40,13,0,0,4,7.7,0,0,0,-,35
2019-03-02,2019-03,東レアローズ,NECレッドロケッツ,8,,白井美沙紀,4,□,□,,□,□,0,0,0,,,-,0,0,0,-,0,-,8,0,2,0,-6.2,0,0,0,-,0
2019-03-02,2019-03,東レアローズ,NECレッドロケッツ,9,,中田紫乃,5,□,□,■,■,■,11,3,2,27.3,9.1,0.60,1,0,0,0.0,0,-,14,0,0,7,12.5,37,7,11,33.8,3
2019-03-02,2019-03,東レアローズ,NECレッドロケッツ,10,,石川真奈,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-03-02,2019-03,東レアローズ,NECレッドロケッツ,11,L,中島未来,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,26,11,6,53.8,0
2019-03-02,2019-03,東レアローズ,NECレッドロケッツ,12,,小川愛里奈,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-03-02,2019-03,東レアローズ,NECレッドロケッツ,13,,黒後愛,5,■,■,■,■,■,46,16,5,34.8,23.9,3.20,5,1,1,20.0,3,0.60,15,0,2,5,5.0,24,9,3,43.8,19
2019-03-02,2019-03,東レアローズ,NECレッドロケッツ,14,,関菜々巳,5,■,■,■,■,■,2,1,0,50.0,50.0,0.20,0,0,0,-,0,-,23,1,0,8,13.0,0,0,0,-,2
2019-03-02,2019-03,東レアローズ,NECレッドロケッツ,15,,水杉玲奈,5,□,□,□,□,□,0,0,0,,,-,0,0,0,-,0,-,8,0,0,4,12.5,1,0,1,50.0,0
2019-03-02,2019-03,東レアローズ,NECレッドロケッツ,16,,マナバットアレオナデニス,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-03-03,2019-03,久光製薬スプリングス,トヨタ車体クインシーズ,2,,古藤千鶴,4,■,■,■,■,,1,0,0,0.0,0.0,-,0,0,0,-,1,0.25,22,0,1,8,8.0,0,0,0,-,1
2019-03-03,2019-03,久光製薬スプリングス,トヨタ車体クインシーズ,3,,新鍋理沙,4,■,■,■,■,,29,15,3,51.7,41.4,3.75,0,0,0,-,3,0.75,17,0,1,2,1.5,4,3,1,87.5,18
2019-03-03,2019-03,久光製薬スプリングス,トヨタ車体クインシーズ,4,,岩坂名奈,4,■,■,■,■,,9,4,0,44.4,44.4,1.00,0,0,0,-,3,0.75,22,1,0,4,9.1,0,0,0,-,8
2019-03-03,2019-03,久光製薬スプリングス,トヨタ車体クインシーズ,6,,石井優希,4,■,■,■,■,,62,16,5,25.8,17.7,4.00,1,0,0,0.0,1,0.25,14,0,2,2,0.0,17,11,3,73.5,17
2019-03-03,2019-03,久光製薬スプリングス,トヨタ車体クインシーズ,8,,野本梨佳,4,■,■,■,■,,47,22,0,46.8,46.8,5.50,3,3,0,100.0,2,0.50,13,0,1,4,5.8,24,4,12,41.7,24
2019-03-03,2019-03,久光製薬スプリングス,トヨタ車体クインシーズ,10,L,座安琴希,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-03-03,2019-03,久光製薬スプリングス,トヨタ車体クインシーズ,11,,栄絵里香,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-03-03,2019-03,久光製薬スプリングス,トヨタ車体クインシーズ,12,,今村優香,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-03-03,2019-03,久光製薬スプリングス,トヨタ車体クインシーズ,14,,森谷史佳,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-03-03,2019-03,久光製薬スプリングス,トヨタ車体クインシーズ,16,,アキンラデウォフォルケ,4,■,■,■,■,,17,8,0,47.1,47.1,2.00,0,0,0,-,4,1.00,9,1,0,2,16.7,0,0,0,-,13
2019-03-03,2019-03,久光製薬スプリングス,トヨタ車体クインシーズ,18,L,戸江真奈,4,●,●,●,●,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,28,15,6,64.3,0
2019-03-03,2019-03,久光製薬スプリングス,トヨタ車体クインシーズ,20,,筒井さやか,4,□,□,□,□,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,9,6,1,72.2,0
2019-03-03,2019-03,久光製薬スプリングス,トヨタ車体クインシーズ,22,,井上愛里沙,1,□,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-03-03,2019-03,久光製薬スプリングス,トヨタ車体クインシーズ,25,,加藤光,4,□,□,□,□,,0,0,0,,,-,0,0,0,-,0,-,6,0,0,1,4.2,0,0,0,-,0
2019-03-03,2019-03,トヨタ車体クインシーズ,久光製薬スプリングス,2,L,佐藤澪,4,〇,〇,〇,〇,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-03-03,2019-03,トヨタ車体クインシーズ,久光製薬スプリングス,3,,高橋沙織,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-03-03,2019-03,トヨタ車体クインシーズ,久光製薬スプリングス,4,,比金桃子,1,,□,,,,0,0,0,,,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0,0,-,0
2019-03-03,2019-03,トヨタ車体クインシーズ,久光製薬スプリングス,5,,内瀬戸真実,4,■,■,■,■,,29,9,1,31.0,27.6,2.25,1,0,0,0.0,1,0.25,18,0,2,2,0.0,20,10,8,70.0,10
2019-03-03,2019-03,トヨタ車体クインシーズ,久光製薬スプリングス,6,,村永奈央,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-03-03,2019-03,トヨタ車体クインシーズ,久光製薬スプリングス,8,L,榊原美沙都,4,●,●,●,●,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,18,8,8,66.7,0
2019-03-03,2019-03,トヨタ車体クインシーズ,久光製薬スプリングス,10,,小田桃香,3,,□,■,■,,26,9,0,34.6,34.6,3.00,1,0,0,0.0,0,-,7,0,1,1,0.0,42,17,16,59.5,9
2019-03-03,2019-03,トヨタ車体クインシーズ,久光製薬スプリングス,11,,荒木絵里香,4,■,■,■,■,,26,10,2,38.5,30.8,2.50,0,0,0,-,6,1.50,16,1,2,6,12.5,1,0,0,0.0,17
2019-03-03,2019-03,トヨタ車体クインシーズ,久光製薬スプリングス,12,,渡邊彩,4,■,■,■,■,,17,7,0,41.2,41.2,1.75,0,0,0,-,0,-,15,0,0,3,5.0,0,0,0,-,7
2019-03-03,2019-03,トヨタ車体クインシーズ,久光製薬スプリングス,13,,オズソイネリマン,4,■,■,■,■,,79,25,7,31.6,22.8,6.25,24,8,5,33.3,1,0.25,12,0,0,4,8.3,0,0,0,-,26
2019-03-03,2019-03,トヨタ車体クインシーズ,久光製薬スプリングス,14,,金本望,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-03-03,2019-03,トヨタ車体クインシーズ,久光製薬スプリングス,15,,杉郁香,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-03-03,2019-03,トヨタ車体クインシーズ,久光製薬スプリングス,17,,藪田美穂子,3,■,■,,□,,9,1,2,11.1,-11.1,0.33,0,0,0,-,0,-,6,0,0,0,0.0,16,3,5,34.4,1
2019-03-03,2019-03,トヨタ車体クインシーズ,久光製薬スプリングス,18,,山上有紀,4,■,■,■,■,,0,0,0,,,-,0,0,0,-,1,0.25,13,0,1,3,3.8,1,0,0,0.0,1
2019-03-03,2019-03,JTマーヴェラス,埼玉上尾メディックス,1,,芥川愛加,3,■,■,■,,,12,8,1,66.7,58.3,2.67,0,0,0,-,1,0.33,8,0,0,2,6.2,1,0,0,0.0,9
2019-03-03,2019-03,JTマーヴェラス,埼玉上尾メディックス,2,,林琴奈,3,■,■,■,,,23,9,3,39.1,26.1,3.00,1,0,0,0.0,0,-,6,0,0,5,20.8,25,12,10,68.0,9
2019-03-03,2019-03,JTマーヴェラス,埼玉上尾メディックス,3,,小川杏奈,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-03-03,2019-03,JTマーヴェラス,埼玉上尾メディックス,4,,橘井友香,3,□,□,□,,,0,0,0,,,-,0,0,0,-,0,-,8,1,0,5,28.1,0,0,0,-,1
2019-03-03,2019-03,JTマーヴェラス,埼玉上尾メディックス,5,,柴田真果,2,□,,□,,,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-,0
2019-03-03,2019-03,JTマーヴェラス,埼玉上尾メディックス,6,,田中瑞稀,3,■,■,■,,,30,12,1,40.0,36.7,4.00,2,1,0,50.0,0,-,10,0,1,5,10.0,19,11,3,65.8,12
2019-03-03,2019-03,JTマーヴェラス,埼玉上尾メディックス,7,,田中美咲,3,■,■,■,,,3,0,0,0.0,0.0,-,0,0,0,-,0,-,11,0,1,4,6.8,0,0,0,-,0
2019-03-03,2019-03,JTマーヴェラス,埼玉上尾メディックス,8,,カムンタラーケオカラヤー,3,■,■,■,,,11,6,0,54.5,54.5,2.00,0,0,0,-,1,0.33,7,1,0,5,32.1,0,0,0,-,8
2019-03-03,2019-03,JTマーヴェラス,埼玉上尾メディックス,9,,ミハイロヴィッチブランキツァ,3,■,■,■,,,44,17,3,38.6,31.8,5.67,7,3,0,42.9,0,-,17,0,1,9,11.8,0,0,0,-,17
2019-03-03,2019-03,JTマーヴェラス,埼玉上尾メディックス,10,,栗原恵,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-03-03,2019-03,JTマーヴェラス,埼玉上尾メディックス,11,,目黒優佳,3,□,□,□,,,0,0,0,,,-,0,0,0,-,0,-,5,0,0,2,10.0,3,1,2,66.7,0
2019-03-03,2019-03,JTマーヴェラス,埼玉上尾メディックス,14,,ヒックマンジャスティス,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-03-03,2019-03,JTマーヴェラス,埼玉上尾メディックス,15,L,小幡真子,3,●,●,●,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,8,5,1,68.8,0
2019-03-03,2019-03,JTマーヴェラス,埼玉上尾メディックス,16,,山本美沙,1,,□,,,,0,0,0,,,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0,0,-,0
2019-03-03,2019-03,埼玉上尾メディックス,JTマーヴェラス,3,,サンティアゴアライジャダフニ,3,■,■,■,,,16,10,0,62.5,62.5,3.33,0,0,0,-,1,0.33,16,1,0,3,10.9,0,0,0,-,12
2019-03-03,2019-03,埼玉上尾メディックス,JTマーヴェラス,7,L,山岸あかね,3,●,●,●,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,8,2,2,37.5,0
2019-03-03,2019-03,埼玉上尾メディックス,JTマーヴェラス,9,,三浦茉実,1,,,■,,,1,0,0,0.0,0.0,-,0,0,0,-,1,1.00,4,0,1,0,-6.2,1,0,0,0.0,1
2019-03-03,2019-03,埼玉上尾メディックス,JTマーヴェラス,11,,青柳京古,2,■,■,,,,4,0,0,0.0,0.0,-,0,0,0,-,1,0.50,3,0,0,0,0.0,0,0,0,-,1
2019-03-03,2019-03,埼玉上尾メディックス,JTマーヴェラス,13,,井上美咲,3,■,■,■,,,0,0,0,,,-,0,0,0,-,0,-,9,0,2,2,0.0,0,0,0,-,0
