月,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
11,ヴィアティン三重,23,,北田陽季,13,4,4,2,2,0,102,38,11,37.3,26.5,2.9,30,11,5,36.7,4,0.3,39,2,13,4,-0.6,2,1,0,50.0
12,ヴィアティン三重,23,,北田陽季,13,2,2,2,1,1,91,37,10,40.7,29.7,2.8,27,6,6,22.2,6,0.5,32,0,8,6,-1.6,1,0,0,0.0
01,ヴィアティン三重,23,,北田陽季,19,0,2,3,3,4,128,53,10,41.4,33.6,2.8,36,12,5,33.3,2,0.1,53,1,6,14,5.7,0,0,0,
02,ヴィアティン三重,23,,北田陽季,11,1,1,3,1,0,57,25,10,43.9,26.3,2.3,16,5,5,31.2,2,0.2,24,2,5,3,6.2,0,0,0,
